Manufacturer,Model,Battery_Type,Battery_Capacity_kWh,Range_km,Charging_Type,Charge_Time_hr,Price_USD,Color,Country_of_Manufacture,Autonomous_Level,Safety_Rating,Units_Sold_2024,Warranty_Years
49,70,3,140.2,225,10,4.3,106420.01,8,31,4.0,4.0,100,5
44,43,12,99.3,277,2,10.7,39150.23,22,6,4.0,3.0,17669,4
50,11,3,82.1,529,5,7.2,120782.54,48,8,5.0,5.0,16575,3
1,171,6,63.6,314,3,1.6,142053.35,23,7,5.0,3.0,12020,5
34,3,10,141.6,319,13,11.6,119250.86,26,10,5.0,3.0,1381,3
2,177,12,70.8,552,3,9.9,121528.34,1,32,0.0,3.0,5751,3
18,65,4,126.3,360,8,5.5,43052.84,16,26,4.0,3.0,17186,4
30,101,5,59.5,383,5,9.6,148217.63,33,8,1.0,5.0,17321,3
24,83,5,103.9,414,1,1.1,110043.09,7,11,0.0,5.0,2124,4
30,101,7,149.4,230,8,5.1,101742.04,29,9,3.0,4.0,9712,5
16,53,0,87.9,174,9,7.2,106413.24,29,3,3.0,5.0,10144,5
14,67,0,44.7,194,12,3.9,46955.07,5,34,0.0,5.0,15498,3
51,122,8,74.3,556,5,7.9,50869.75,15,24,5.0,4.0,19739,4
16,56,11,105.4,387,5,10.1,147712.4,37,37,3.0,3.0,18555,5
52,163,3,124.6,501,2,5.2,121572.63,30,32,2.0,5.0,12396,4
24,83,4,93.0,514,13,1.6,129673.7,9,8,2.0,3.0,8255,3
35,112,3,39.4,400,11,10.3,62628.17,44,11,1.0,3.0,16839,4
4,13,13,149.8,159,10,6.3,39006.81,24,8,2.0,3.0,1570,3
33,32,2,56.3,250,3,10.4,68567.13,47,14,5.0,4.0,13472,5
13,113,5,102.9,238,5,10.8,82877.95,22,7,0.0,3.0,13212,4
32,107,11,64.8,384,3,9.1,89051.29,16,22,0.0,5.0,2188,4
34,3,2,89.4,134,4,2.8,84463.97,21,17,2.0,3.0,11296,4
22,36,0,30.3,105,4,10.3,137893.67,35,10,2.0,3.0,13824,3
5,100,12,37.2,353,9,4.8,52846.46,7,6,4.0,3.0,5527,5
41,114,1,71.4,361,6,11.7,41341.95,4,7,1.0,3.0,13053,4
29,63,0,80.2,504,15,8.2,50438.18,32,6,1.0,3.0,16107,5
29,63,2,45.1,365,13,2.5,95535.01,39,26,5.0,4.0,7590,5
38,126,11,90.7,263,13,0.8,57468.99,46,19,0.0,5.0,14047,4
44,43,10,111.0,306,15,3.2,78610.16,33,32,0.0,5.0,17715,3
19,77,5,101.8,267,8,1.5,77202.81,24,0,0.0,3.0,8680,4
11,139,3,104.7,579,8,1.3,98474.19,38,28,3.0,5.0,19353,5
35,62,5,75.9,411,11,9.5,134169.32,35,17,0.0,5.0,7530,5
29,60,7,109.9,359,11,8.0,65776.47,22,20,4.0,5.0,2752,4
12,124,3,86.0,592,6,8.5,82968.67,49,23,4.0,3.0,17670,5
39,148,10,55.7,499,3,11.6,37617.73,16,1,4.0,5.0,18828,4
27,96,1,128.4,263,4,6.2,119971.74,6,27,4.0,5.0,7781,4
2,178,0,23.9,558,9,9.2,76818.53,52,9,3.0,5.0,4090,3
47,89,8,117.0,536,9,3.6,51906.72,26,34,3.0,5.0,9639,3
0,160,11,108.9,478,0,9.6,129637.0,14,8,4.0,3.0,8543,3
44,40,11,89.3,272,15,2.5,143402.93,1,21,1.0,5.0,7283,4
25,46,12,33.3,540,1,6.9,76946.32,51,11,3.0,5.0,10629,3
14,68,8,108.4,522,0,3.1,53299.14,16,9,3.0,5.0,2441,3
17,116,11,26.1,367,7,7.2,62296.05,44,36,1.0,5.0,9622,4
22,35,5,33.9,473,8,4.7,136331.87,37,14,4.0,4.0,10397,3
34,3,7,132.4,510,1,3.8,122371.13,21,18,1.0,3.0,19389,5
17,116,14,115.2,167,15,0.6,73318.39,17,35,2.0,4.0,18265,4
24,83,1,120.5,359,13,9.6,83973.56,7,25,1.0,5.0,11052,5
32,106,2,64.1,401,13,11.6,125592.29,38,9,4.0,3.0,2719,5
52,163,11,141.2,103,6,1.0,126194.58,51,2,1.0,5.0,3792,4
41,114,4,62.1,346,6,6.5,106010.14,5,38,5.0,5.0,17196,5
33,19,14,149.4,351,2,6.2,132041.04,14,39,5.0,4.0,13542,3
36,167,12,130.0,478,8,11.1,64549.59,40,29,1.0,3.0,4381,3
1,171,14,38.6,530,5,7.7,104888.14,3,13,0.0,4.0,5247,3
9,7,4,89.2,492,15,5.1,114740.0,24,1,1.0,4.0,8530,5
3,4,6,82.9,294,2,10.4,143056.53,38,32,4.0,5.0,14862,4
32,105,7,33.3,127,8,8.8,145242.07,42,22,3.0,5.0,7119,5
16,56,12,43.6,179,4,9.0,135787.05,54,39,5.0,5.0,9935,3
23,136,0,41.7,434,9,8.6,59342.54,29,27,4.0,3.0,16026,5
16,53,5,41.0,301,11,3.3,32347.24,36,31,4.0,5.0,3816,3
15,42,10,20.3,392,8,5.6,49450.75,36,3,4.0,4.0,3686,3
28,10,14,143.7,584,12,2.0,33369.41,45,10,4.0,5.0,1778,5
26,91,0,25.8,489,15,7.5,142767.23,47,29,4.0,5.0,12196,5
27,99,5,102.9,301,6,9.7,140705.69,6,18,2.0,4.0,2687,5
48,153,13,79.8,277,8,11.5,134640.79,29,36,2.0,5.0,19230,5
12,119,6,45.8,241,4,1.2,128789.9,53,28,3.0,4.0,3045,5
20,69,4,102.3,474,2,1.8,48888.55,45,1,5.0,5.0,2924,3
20,69,13,36.8,192,6,1.9,116600.48,7,17,5.0,4.0,8148,3
14,67,6,94.3,320,10,4.4,94337.82,24,23,5.0,3.0,4903,4
39,148,6,23.0,385,10,7.7,46873.35,36,37,2.0,4.0,12306,3
34,87,12,113.8,529,3,9.8,118317.99,53,33,4.0,5.0,19118,4
5,90,5,146.0,160,2,3.7,80863.45,49,38,2.0,3.0,6947,3
18,172,4,38.3,346,6,5.4,73418.71,35,22,3.0,5.0,2015,4
40,104,9,132.1,111,13,3.1,45177.93,11,29,0.0,3.0,248,3
43,5,5,27.6,108,9,10.9,78664.8,8,28,5.0,4.0,2126,4
15,42,8,149.7,290,11,5.4,50697.9,17,31,0.0,4.0,14227,3
20,69,4,120.0,508,1,0.9,33197.45,39,14,0.0,3.0,16023,3
52,161,4,87.2,515,9,5.6,47775.86,2,10,5.0,3.0,16658,3
24,95,5,27.0,464,12,4.3,146253.04,37,7,4.0,3.0,13127,3
20,69,4,93.5,193,9,6.6,93374.68,49,19,3.0,3.0,3948,5
46,110,2,124.5,497,4,7.5,48790.14,10,19,3.0,3.0,2586,4
21,156,5,128.0,458,15,0.7,36909.71,4,34,0.0,5.0,817,3
48,149,10,96.5,441,14,1.9,60277.99,2,31,4.0,5.0,18445,5
9,7,4,61.0,441,3,4.1,50654.47,18,9,0.0,5.0,16282,4
48,153,10,103.1,431,3,2.8,100838.06,45,5,3.0,3.0,13463,4
22,115,10,57.3,125,15,6.0,61940.89,14,23,3.0,5.0,19365,5
30,101,10,124.9,134,0,2.4,81694.44,24,17,3.0,5.0,5620,3
19,79,1,40.6,440,5,7.8,109252.82,18,10,4.0,3.0,12103,5
43,5,0,34.6,599,14,11.6,117714.81,30,35,2.0,3.0,17911,4
18,65,11,40.9,161,14,11.4,136012.96,26,35,1.0,5.0,12248,4
46,15,4,125.5,232,6,5.3,68423.78,24,36,1.0,3.0,9815,5
51,122,2,30.9,180,15,8.3,100851.59,6,21,3.0,4.0,12848,5
32,106,2,26.5,122,9,3.1,44149.68,6,36,3.0,4.0,18082,5
38,127,6,107.6,513,12,4.3,75286.42,54,1,5.0,4.0,1480,5
24,85,9,69.9,227,0,11.3,81516.99,4,19,1.0,4.0,18377,4
22,36,11,147.6,282,12,10.0,78795.71,30,27,1.0,3.0,8713,5
51,157,5,99.8,550,13,2.1,61023.79,0,32,4.0,4.0,722,5
1,170,13,47.9,524,1,7.2,120802.63,52,3,4.0,3.0,13349,3
50,11,7,73.0,100,7,2.6,59835.04,18,12,0.0,5.0,718,3
3,143,10,38.8,163,1,5.4,108034.29,31,7,4.0,4.0,15867,5
1,1,7,53.6,375,6,6.8,144771.13,52,37,3.0,4.0,2608,4
47,88,1,149.4,503,12,10.2,104705.7,13,13,4.0,5.0,8158,5
21,135,3,77.2,576,10,7.0,112642.7,21,12,2.0,3.0,3625,3
14,67,2,43.5,532,15,11.9,59567.58,1,18,0.0,5.0,2027,3
4,120,8,71.3,315,7,3.4,147103.71,42,17,0.0,5.0,1828,4
28,159,4,97.2,433,11,9.8,65845.61,27,31,2.0,5.0,8977,5
23,86,10,73.4,267,13,3.5,31722.61,6,24,2.0,5.0,956,5
15,59,5,45.0,359,5,5.4,59102.0,6,0,3.0,5.0,6039,4
37,6,13,71.5,271,9,3.1,36443.89,23,39,1.0,3.0,14808,4
17,116,10,60.4,168,7,7.6,76817.22,54,36,5.0,3.0,16494,4
29,60,4,118.9,374,5,1.7,100657.19,13,22,4.0,3.0,18934,5
12,124,0,124.2,328,2,11.9,79025.84,18,21,3.0,3.0,1752,3
25,41,7,118.8,345,7,3.1,71486.31,27,13,4.0,5.0,5531,4
18,66,6,36.6,443,12,6.3,135437.99,51,25,4.0,4.0,12039,4
16,53,7,38.9,200,3,1.8,143335.72,9,19,4.0,4.0,2780,4
15,59,5,106.4,430,8,6.1,33684.61,50,38,5.0,4.0,15556,4
9,80,3,27.9,533,3,7.5,76442.98,17,18,5.0,4.0,19951,3
41,114,14,136.2,269,12,10.6,31417.84,41,10,5.0,5.0,9391,5
1,132,11,56.3,230,9,3.5,81299.7,37,27,4.0,4.0,19751,5
42,133,13,22.0,451,7,3.3,101490.77,9,27,4.0,5.0,12648,5
11,50,14,88.6,497,2,10.7,121720.1,22,30,2.0,4.0,3429,4
15,42,6,69.0,118,3,10.4,148379.48,30,13,1.0,5.0,7418,5
15,58,5,51.0,505,1,2.2,43527.55,42,38,3.0,5.0,6884,3
25,46,7,95.1,573,4,2.4,44535.19,37,5,3.0,3.0,2065,5
25,41,9,69.3,123,5,6.3,105765.49,24,38,5.0,3.0,17948,3
5,125,12,69.9,147,11,1.2,116940.71,28,7,5.0,5.0,16722,3
48,152,9,121.8,492,2,2.7,67119.6,27,12,0.0,3.0,14976,4
39,148,1,126.0,583,7,11.5,100599.16,7,6,5.0,5.0,12777,4
47,165,4,137.6,301,9,3.9,40385.01,21,2,0.0,3.0,13068,5
5,100,8,100.4,121,5,4.7,97403.74,31,39,1.0,5.0,18594,5
14,68,9,98.9,501,5,6.6,94792.27,28,38,5.0,5.0,15902,5
1,131,12,124.4,319,8,4.7,131267.15,29,1,0.0,3.0,2850,3
52,163,1,145.2,367,8,4.9,66327.08,21,38,4.0,3.0,15105,4
37,6,10,83.3,248,3,8.2,46556.37,11,13,0.0,5.0,18069,3
47,165,7,97.0,581,2,5.5,51243.14,9,15,2.0,5.0,1749,5
18,66,6,139.1,153,9,8.3,74741.81,50,18,4.0,3.0,4139,4
28,159,4,142.0,125,3,7.8,56346.88,12,20,0.0,3.0,9124,4
39,102,14,62.7,469,0,0.6,40675.13,26,29,5.0,3.0,4464,4
1,132,0,141.1,495,9,0.6,37909.33,6,4,5.0,3.0,3806,5
3,64,11,129.7,553,1,11.8,108832.47,38,23,5.0,3.0,14437,3
5,100,5,25.7,336,3,9.8,101237.81,45,37,5.0,5.0,2838,5
11,138,7,62.5,250,12,9.8,46901.91,29,29,4.0,4.0,11292,3
4,13,10,119.6,311,3,11.5,125163.78,19,32,1.0,3.0,6986,5
35,14,6,63.2,178,9,9.4,109678.54,13,2,0.0,5.0,11794,4
18,66,12,133.3,177,13,6.6,78675.79,4,27,5.0,5.0,7177,5
18,65,3,45.4,255,8,4.2,57342.18,10,24,1.0,3.0,14598,4
47,89,9,66.8,417,7,4.6,73706.65,13,21,1.0,3.0,1114,5
37,6,4,84.1,458,11,8.9,109929.89,22,10,0.0,4.0,16630,4
22,146,12,124.7,460,14,8.3,36478.01,23,23,0.0,3.0,10326,4
43,5,11,149.8,557,3,8.2,51868.91,38,28,0.0,5.0,1663,3
41,114,5,132.2,576,8,10.9,71642.94,10,16,5.0,4.0,9257,3
28,159,7,44.9,166,14,7.3,35942.1,49,16,5.0,3.0,1577,3
51,54,14,48.1,255,5,2.8,137671.49,34,37,1.0,4.0,1494,5
14,68,13,90.6,420,1,11.5,148858.28,36,9,1.0,3.0,12248,5
11,138,4,67.0,136,6,1.2,145650.49,29,28,1.0,5.0,1926,3
29,60,10,54.2,498,12,12.0,90114.46,23,17,1.0,4.0,10051,5
43,5,4,20.4,351,14,4.8,131767.95,35,20,1.0,3.0,2388,4
42,133,6,36.9,300,8,3.8,85125.42,18,23,5.0,5.0,4897,3
48,150,12,131.3,135,5,9.0,33833.8,44,14,0.0,5.0,17727,5
24,85,4,39.7,562,1,1.5,77109.85,14,17,0.0,4.0,10947,5
23,86,1,93.5,195,3,2.5,118433.6,33,39,3.0,3.0,13732,5
10,49,0,110.2,334,9,4.6,52384.63,18,1,0.0,4.0,3753,3
10,49,5,112.8,381,5,2.6,81773.89,35,10,4.0,4.0,17184,3
25,46,7,20.6,287,1,5.5,122736.31,19,39,2.0,5.0,19285,4
11,50,7,146.5,185,1,4.9,92011.68,12,30,2.0,5.0,19787,3
1,1,14,142.5,360,15,10.8,126444.7,4,20,2.0,5.0,4525,3
40,81,4,27.0,382,4,7.6,94398.55,16,2,2.0,5.0,2905,4
47,88,2,47.5,167,1,1.3,146872.57,51,28,1.0,5.0,427,3
7,8,6,141.8,456,2,3.0,45744.07,12,19,1.0,4.0,6355,3
35,14,13,74.3,553,6,5.2,77504.75,53,30,4.0,4.0,15060,4
51,157,14,89.8,167,3,8.4,108211.35,22,36,5.0,4.0,9782,4
4,94,14,117.4,371,4,1.9,124218.98,18,3,5.0,5.0,12684,4
31,25,13,124.2,203,1,5.3,31679.05,3,0,2.0,4.0,15089,3
33,29,0,39.9,392,10,4.7,37253.35,27,7,2.0,4.0,14138,4
26,92,14,120.1,467,12,7.0,71254.79,25,15,3.0,4.0,4413,4
20,69,11,53.2,502,13,8.2,140356.22,39,20,4.0,3.0,3323,5
27,97,7,84.1,404,1,9.0,141636.62,9,3,5.0,5.0,12460,4
50,11,12,124.6,554,2,8.8,145488.68,11,1,1.0,4.0,17420,3
50,11,5,143.4,117,12,1.4,114768.7,51,29,0.0,4.0,15299,5
33,30,12,123.5,305,0,8.8,143128.97,16,20,2.0,5.0,15472,4
51,121,8,85.4,592,3,5.5,138713.37,20,36,2.0,3.0,18765,4
14,68,13,125.9,194,10,7.4,68771.58,51,28,2.0,3.0,443,4
47,165,12,121.0,401,1,3.6,76176.72,37,7,2.0,5.0,19120,3
38,127,1,35.1,497,7,10.7,55618.92,10,30,3.0,3.0,3416,5
34,87,2,109.2,162,15,11.3,128634.2,35,32,0.0,3.0,18251,4
41,114,12,126.0,436,0,9.0,51146.18,19,1,5.0,3.0,3684,4
26,92,1,104.3,517,5,8.5,79310.66,36,32,3.0,4.0,13117,5
41,114,5,80.8,157,0,11.0,107484.66,44,4,3.0,4.0,12041,4
16,55,4,139.7,347,8,8.9,37885.51,32,12,1.0,4.0,9867,3
11,50,8,139.4,490,10,6.6,105305.58,21,26,0.0,5.0,11333,4
9,80,8,70.8,564,5,7.4,52378.44,52,26,2.0,5.0,11542,5
44,43,11,42.0,427,14,3.1,103913.83,26,15,0.0,5.0,7276,4
50,11,9,75.5,359,9,11.7,86345.09,21,30,3.0,5.0,16313,3
8,2,1,131.0,295,6,1.6,88967.06,9,34,3.0,5.0,7283,5
44,40,11,111.8,593,15,8.2,131017.74,5,31,2.0,4.0,14503,4
49,72,5,147.7,178,2,11.5,140357.12,19,11,4.0,4.0,18357,5
36,166,2,102.1,194,8,8.9,72448.68,3,13,4.0,4.0,1615,4
38,129,13,131.2,158,6,3.6,112040.9,8,25,4.0,4.0,7507,5
45,145,3,62.1,106,3,3.0,76244.01,13,30,2.0,5.0,15516,5
3,17,12,115.0,504,15,1.0,68210.45,29,6,5.0,4.0,8770,3
1,1,12,62.9,239,5,7.1,110463.03,29,13,1.0,4.0,11722,3
2,175,8,37.8,229,8,5.5,48995.49,53,6,5.0,5.0,2942,3
45,145,14,51.7,466,13,10.9,104436.5,47,27,3.0,5.0,15550,3
1,171,10,136.1,218,3,9.7,148210.8,32,17,3.0,5.0,11112,5
11,50,14,81.8,378,13,4.6,130879.21,15,28,5.0,5.0,3004,5
35,112,6,44.5,588,7,2.6,44962.71,44,21,5.0,4.0,15934,4
47,88,2,79.3,571,11,6.0,115315.97,53,17,4.0,5.0,14262,4
51,54,10,97.1,572,11,10.7,40683.23,37,8,2.0,4.0,10833,3
34,3,12,60.9,212,15,2.8,100663.6,1,25,4.0,3.0,3601,5
11,50,11,94.0,294,12,4.2,35945.44,51,16,0.0,3.0,17334,3
6,16,5,75.5,220,3,10.3,103689.78,26,9,4.0,4.0,9230,4
32,106,6,146.4,485,0,10.6,143051.48,11,2,2.0,4.0,3975,4
11,50,5,117.9,224,0,3.7,84106.85,14,28,3.0,5.0,18394,3
13,48,14,62.7,315,2,7.5,87243.36,15,28,4.0,5.0,8834,3
38,127,4,149.7,489,14,2.0,112952.63,34,22,3.0,5.0,11394,3
30,103,12,81.4,399,2,10.4,45079.31,17,37,3.0,4.0,12501,3
13,48,4,127.0,172,9,1.7,123454.22,15,1,3.0,5.0,12832,3
37,6,2,129.1,593,5,6.9,81629.29,10,36,4.0,5.0,11812,5
45,145,7,62.5,298,12,1.5,56738.67,30,38,1.0,4.0,5163,5
36,166,1,52.3,258,14,3.9,61814.78,15,10,1.0,5.0,13621,5
36,169,1,23.6,382,7,8.7,137662.37,29,25,4.0,5.0,2938,5
32,106,0,57.2,338,0,2.7,34504.78,15,12,4.0,4.0,1537,3
31,22,9,64.0,329,7,8.9,120467.0,46,21,1.0,3.0,305,3
34,87,9,94.6,155,4,2.9,31195.3,2,2,3.0,3.0,4025,5
52,162,0,126.1,324,13,2.1,87406.57,43,4,2.0,3.0,9109,5
3,147,13,142.4,188,12,8.9,96735.43,18,26,0.0,3.0,1529,3
29,60,13,143.1,509,5,1.5,116123.92,35,17,2.0,5.0,13552,4
32,105,7,120.9,152,15,7.9,112918.06,38,31,4.0,3.0,8641,3
33,31,3,49.6,546,14,2.3,111316.59,16,32,0.0,3.0,19167,5
37,6,8,89.4,464,0,11.0,116964.85,9,3,5.0,3.0,6104,3
49,71,4,35.5,334,6,3.2,71598.67,23,38,5.0,3.0,14890,3
5,125,7,24.7,422,12,7.4,72302.61,27,9,5.0,5.0,3584,4
22,115,11,137.7,584,10,9.1,59972.8,28,1,0.0,3.0,3702,4
39,12,12,109.1,233,10,10.3,53082.92,31,37,1.0,4.0,14510,3
45,145,14,95.4,269,5,3.6,32497.15,35,37,4.0,5.0,11447,3
14,68,8,108.6,354,0,7.7,138452.85,13,39,1.0,5.0,10372,4
50,37,10,139.8,342,7,9.6,49202.16,49,28,3.0,5.0,2743,3
10,49,2,68.0,471,8,2.2,64300.5,40,12,3.0,4.0,10348,5
43,5,9,51.8,442,2,7.9,50683.26,43,7,1.0,4.0,8493,5
27,97,2,91.7,149,4,2.9,42836.3,42,27,0.0,3.0,5145,3
5,100,11,130.6,148,8,9.5,74653.58,11,35,0.0,4.0,17807,4
29,60,6,136.2,153,1,6.6,61457.27,30,30,2.0,5.0,31,3
48,152,14,140.6,568,15,5.6,92930.09,17,12,5.0,4.0,13084,5
45,145,9,114.1,211,11,8.1,43415.17,9,39,1.0,4.0,2095,3
30,101,6,89.1,507,1,3.7,88271.71,19,28,5.0,4.0,14631,3
5,125,14,97.2,413,0,7.1,93221.51,42,21,1.0,3.0,7187,4
52,162,7,109.5,186,5,1.2,71740.26,31,21,1.0,3.0,126,4
0,160,8,43.3,225,12,6.8,30229.32,49,38,3.0,5.0,18499,5
2,173,9,89.4,321,8,10.0,120754.38,17,2,4.0,5.0,19969,4
44,43,1,82.9,560,3,6.3,106199.97,16,27,3.0,3.0,14223,5
45,145,13,44.7,439,8,2.8,57073.06,22,32,3.0,3.0,11446,3
6,130,7,131.3,370,15,4.2,142547.47,39,11,3.0,3.0,1423,4
8,2,1,95.7,103,1,10.3,127586.24,17,6,3.0,3.0,15094,5
43,5,14,74.5,536,12,6.7,65869.03,24,26,5.0,5.0,4937,5
51,121,7,143.9,304,10,9.3,103396.27,49,28,1.0,5.0,16620,5
11,139,12,49.1,239,13,7.7,31083.9,7,24,4.0,5.0,8785,5
17,117,9,75.0,255,3,9.3,98891.32,13,26,4.0,4.0,10059,5
44,44,3,65.8,416,11,5.2,39032.16,19,8,4.0,4.0,7947,4
6,130,12,46.8,475,1,12.0,65156.08,27,27,4.0,4.0,19822,3
32,105,8,71.3,105,7,11.6,44192.11,44,21,3.0,5.0,19720,3
34,87,3,128.4,283,1,9.4,30065.37,30,28,5.0,4.0,17722,5
38,129,1,131.1,154,9,5.3,133859.25,53,32,3.0,3.0,20,3
7,154,8,108.2,152,9,7.9,32074.49,49,13,4.0,4.0,17739,5
30,103,14,26.7,489,15,11.0,139471.94,42,5,1.0,3.0,1023,3
0,160,12,135.5,162,6,3.2,140272.08,25,31,1.0,3.0,15858,4
32,106,3,137.3,305,9,2.4,142799.82,1,32,1.0,5.0,19574,4
17,117,0,75.3,191,8,11.3,51696.0,22,37,1.0,4.0,14404,3
18,65,10,137.1,255,11,8.4,69081.64,22,2,2.0,3.0,17510,3
41,114,1,30.6,170,11,4.3,71723.78,54,21,4.0,4.0,4185,5
39,148,0,113.2,341,12,11.1,106811.1,16,1,3.0,5.0,8073,5
12,124,12,92.0,187,8,7.2,66632.86,45,4,3.0,3.0,16461,4
28,10,13,78.3,128,7,11.0,93491.16,16,30,4.0,4.0,8822,4
50,37,5,66.4,172,11,5.5,93470.93,39,7,4.0,4.0,19024,4
43,5,6,57.6,561,4,0.9,57764.16,19,27,4.0,4.0,2724,3
43,5,1,103.8,570,8,5.4,34492.15,0,35,1.0,4.0,5704,4
29,60,4,57.1,384,13,2.6,112112.55,38,23,1.0,5.0,6969,4
40,0,8,124.8,362,6,1.7,97743.01,54,4,3.0,4.0,16271,3
36,169,7,69.3,183,10,7.3,37836.53,25,2,3.0,4.0,12323,5
48,152,0,64.4,412,5,8.4,43459.86,30,15,3.0,4.0,7666,5
9,7,13,111.6,376,13,8.1,64861.13,11,21,3.0,5.0,9749,5
8,2,7,79.5,289,14,2.5,139300.64,51,26,5.0,3.0,16984,5
20,69,11,29.3,481,14,8.9,103104.33,24,6,2.0,5.0,14806,3
6,140,8,95.5,253,0,11.1,127306.22,6,25,1.0,3.0,17140,4
25,39,11,114.4,426,5,2.9,90333.3,46,39,0.0,5.0,16111,5
19,78,14,21.5,520,5,9.0,104063.42,50,28,1.0,5.0,1539,4
41,114,1,75.3,316,4,3.0,124718.24,21,12,4.0,4.0,389,5
41,114,2,71.3,482,1,1.9,58935.73,27,36,4.0,5.0,15542,4
49,76,12,35.8,470,13,1.0,37088.5,26,12,0.0,3.0,9286,4
2,176,5,112.9,205,10,1.3,71190.12,23,29,3.0,4.0,2584,3
43,5,7,97.9,390,12,2.9,59039.34,43,30,5.0,4.0,2960,4
0,160,2,52.0,433,7,10.4,128449.36,17,16,1.0,3.0,3318,4
30,101,2,99.7,437,2,10.1,139321.63,0,26,0.0,4.0,12393,4
46,110,6,43.0,142,10,9.8,60770.97,37,14,0.0,5.0,15133,4
0,160,3,133.4,425,11,5.2,61872.12,51,5,0.0,3.0,16069,3
46,110,10,74.6,316,2,11.2,91093.22,54,31,5.0,5.0,7533,5
41,114,14,73.5,508,6,5.3,78255.83,23,15,5.0,3.0,16569,5
8,180,3,79.1,238,7,9.2,72072.6,41,3,2.0,3.0,16087,3
6,16,4,103.4,317,1,9.6,120907.08,50,25,0.0,5.0,16511,5
1,1,5,91.3,326,9,11.6,56693.36,14,33,3.0,3.0,7620,5
46,15,14,138.7,582,9,2.7,129108.56,48,11,1.0,3.0,1294,4
1,171,0,31.0,117,9,5.7,46074.06,4,25,1.0,5.0,19384,5
47,165,5,40.7,290,12,10.2,107189.59,3,9,4.0,3.0,4725,4
29,60,14,114.9,385,15,2.2,76772.95,18,28,1.0,3.0,16253,4
48,150,6,21.8,526,4,2.5,41961.45,30,9,1.0,4.0,3251,5
33,29,10,21.6,379,10,5.7,108335.73,3,32,0.0,3.0,12809,4
40,0,14,66.9,309,5,0.6,85781.56,22,12,0.0,4.0,18451,3
34,3,14,80.0,197,6,8.0,50599.82,21,10,3.0,4.0,2476,5
33,21,11,35.6,511,0,4.1,140645.92,33,25,0.0,3.0,17929,3
17,117,6,59.8,308,6,11.8,47363.97,14,24,1.0,5.0,13019,3
13,18,5,138.5,238,3,2.1,117908.21,24,11,2.0,4.0,5907,4
14,67,2,43.7,428,9,4.1,56957.92,20,22,5.0,5.0,18258,3
44,43,12,127.5,283,9,1.8,34446.65,54,10,0.0,5.0,2979,3
10,49,0,72.6,487,11,8.9,126280.05,48,31,3.0,5.0,13805,3
42,133,4,138.0,356,0,4.1,61058.15,19,2,5.0,5.0,18499,3
11,139,6,100.6,390,2,1.5,66093.06,3,34,5.0,3.0,12879,5
40,0,8,62.4,217,0,6.7,91183.38,4,19,0.0,5.0,17294,4
41,114,11,39.2,538,5,2.4,149744.53,31,26,5.0,5.0,10775,3
42,134,4,22.7,380,10,3.4,65002.9,12,34,4.0,5.0,16913,5
11,50,13,52.8,307,5,0.8,144593.4,41,36,5.0,3.0,16202,3
6,130,2,89.2,495,14,9.0,104133.11,1,37,5.0,3.0,17944,4
17,118,5,25.3,111,0,8.4,59884.94,34,10,1.0,3.0,3149,5
19,78,2,98.5,430,9,8.5,69567.13,9,28,2.0,3.0,8512,5
46,109,5,62.1,222,0,5.2,33596.56,38,13,4.0,5.0,8956,4
52,162,7,27.0,129,2,3.6,107275.49,2,17,4.0,3.0,4514,5
50,38,0,119.7,595,5,2.2,136881.95,9,18,4.0,5.0,10641,3
6,140,2,146.2,310,11,2.3,141666.25,49,1,4.0,3.0,18350,3
23,86,3,35.1,314,3,7.7,124356.21,38,4,2.0,3.0,1038,3
6,130,5,27.2,318,13,0.8,40230.37,28,3,3.0,3.0,5759,3
49,75,9,28.9,145,2,0.8,138533.93,30,0,3.0,4.0,7352,5
8,180,9,114.3,596,11,8.0,137260.04,7,14,5.0,3.0,3508,5
19,78,4,67.6,468,4,11.6,67095.32,41,32,2.0,4.0,13429,5
31,25,8,33.2,447,2,10.0,110181.42,32,34,0.0,5.0,12695,4
43,5,1,36.9,139,14,10.7,79052.37,30,19,2.0,4.0,2638,5
31,24,5,67.0,118,13,11.7,43062.37,19,24,3.0,3.0,7710,4
47,165,4,59.9,314,10,6.8,143696.91,9,36,5.0,5.0,11674,3
12,124,8,42.4,596,10,8.1,63169.47,11,36,0.0,3.0,17914,5
19,77,5,20.3,442,13,3.2,57041.68,45,16,4.0,3.0,2122,5
25,41,8,74.6,111,10,5.2,133940.56,2,4,0.0,3.0,12159,4
26,92,13,124.3,195,12,10.4,44215.66,13,30,5.0,3.0,16274,3
22,36,4,46.3,131,4,1.7,83606.62,37,16,0.0,3.0,432,3
45,145,5,33.9,453,15,9.1,100763.28,47,38,5.0,4.0,5098,4
44,40,8,148.8,469,0,1.6,107761.7,41,1,2.0,5.0,3947,3
42,133,5,63.9,184,1,0.8,140714.88,28,29,3.0,5.0,4508,4
4,94,10,34.6,312,1,5.4,96302.98,19,5,3.0,3.0,19520,5
0,160,10,83.8,161,4,6.1,130500.15,44,19,4.0,3.0,5965,4
23,136,7,113.1,287,9,5.9,146433.67,44,37,2.0,3.0,6988,4
39,102,9,96.1,504,10,7.4,121610.2,28,4,2.0,4.0,14499,5
44,44,9,100.6,160,12,7.1,147905.13,51,32,2.0,4.0,9771,3
