Manufacturer,Model,Year,Battery_Type,Battery_Capacity_kWh,Range_km,Charging_Type,Charge_Time_hr,Price_USD,Color,Country_of_Manufacture,Autonomous_Level,Safety_Rating,Units_Sold_2024,Warranty_Years
32,107,2024,11,-1.1481115728056488,0.5234410025412456,9,-1.5856648177284676,0.7314537153408661,45,24,1.0,4.0,0.6870833594333334,5
16,57,2018,14,-1.5378514240400465,0.20015493884215615,14,0.14565634711408434,-1.0136508944140958,24,7,3.0,3.0,0.7200085133365125,5
13,18,2019,9,-0.22348737401507812,-0.3432407852478027,10,0.38445926640271216,0.632866173087275,14,39,0.0,4.0,-0.5742966156258289,5
24,84,2025,7,-0.4842098951856752,0.846727066240335,5,0.1158059822030057,-0.5877570641217033,32,20,3.0,3.0,0.3718683333813185,4
11,139,2018,8,1.4618014999433167,-1.2168009999240657,7,-0.1528473019967005,1.071962480941892,8,3,2.0,5.0,1.6706790097198845,5
31,51,2015,7,0.6554431870445634,-0.07498213664643062,8,-1.048358249329055,0.5779413266578983,17,31,3.0,4.0,-1.2002211203536342,4
4,120,2021,13,0.18237964347729438,-0.3913897734583054,10,-1.1379093440622905,1.0689765189163423,1,29,3.0,3.0,-0.2252899842521302,4
4,13,2015,8,-0.8685740243340809,1.5689618893978752,9,-1.4065626282619967,1.565343208999838,43,12,0.0,3.0,1.4192348080698165,5
50,11,2016,3,-0.8631983022480892,-1.6226281862697312,1,-0.36179985637424994,0.8176988386864125,4,22,0.0,3.0,1.0360899908070322,4
4,94,2025,14,0.1958189486922736,-1.7120477358035218,3,0.9516161997132034,1.2868273557479364,35,11,0.0,4.0,-0.7446409645038556,3
46,137,2017,5,0.29795766832611603,-0.43953876166880806,2,-0.9588071545958196,1.4652678807186306,17,34,5.0,4.0,-1.7412333860679774,5
23,136,2016,11,-0.032649239962373254,-1.0792324621797722,12,-1.2871611686176831,0.3106778112614135,5,22,0.0,3.0,-0.3783053047600627,3
32,106,2022,2,-0.6105393642064798,1.4589070592024407,5,-1.6752159124617032,-1.7295700675791994,54,16,5.0,4.0,-0.561819715199361,3
30,103,2023,5,-0.8309439697321391,-0.9554207782099082,15,-1.3170115335287615,1.4131956583623775,38,7,2.0,4.0,-1.4362424867543182,5
43,5,2015,11,-0.0434006841343564,0.15200595063165345,8,1.3993716733793806,1.1729128756121832,3,18,5.0,3.0,1.3275642479920178,5
26,93,2025,7,0.25495189163818227,-1.3199774032322857,8,1.1605687540907526,-1.1684144086896369,1,37,5.0,3.0,-0.7583308969162301,4
43,5,2023,5,-1.2448745703534994,0.867362346901979,9,-1.0782086142401335,-0.18781939995803876,35,0,5.0,3.0,-0.5183238539904245,3
22,36,2022,14,-0.519152088744621,-0.7009189833829655,8,0.1158059822030057,1.3862209865321058,15,21,3.0,3.0,0.5075546255191568,4
27,97,2016,8,-0.21542379088609065,1.5276913280745872,14,1.0113169295353601,0.8203612685806417,48,17,0.0,3.0,-0.6968128462023955,5
51,54,2017,9,-0.18316945837014043,1.0255661653079164,5,-1.108058979151212,-1.608032812552781,29,24,0.0,4.0,-0.5836542909456799,5
34,3,2025,4,-0.46808272892769986,-1.024205047082055,3,0.38445926640271216,-0.7760868205640254,40,30,0.0,3.0,1.227055883445471,4
27,99,2017,3,-0.7099902227973262,1.5483266087362313,15,-0.18269766690777914,-0.9434588524318913,8,35,3.0,3.0,-1.7294496467763134,5
16,56,2015,2,-0.15897870898317767,-0.7628248253678975,11,1.1605687540907526,-0.5726838146814954,19,2,5.0,3.0,-0.8409903622415799,4
31,51,2025,14,1.701021132769947,-0.8660012286761175,2,0.17550671202516271,0.20644389736004926,34,38,1.0,3.0,-1.409902363631775,3
18,172,2021,0,-1.0459728531718069,-0.3707544927966614,5,-1.4662633580841538,0.3908422044777975,44,0,1.0,3.0,-1.3932664963964845,5
17,116,2019,1,1.5935066910501132,1.1012288610672778,3,0.7725140102467326,-0.1531168990927666,24,34,2.0,5.0,0.7047589683708296,5
23,86,2018,2,0.5694316336686962,-1.148016731051919,0,1.1307183891796742,-0.19833837907510948,24,15,2.0,3.0,-0.3694675002913146,5
32,105,2016,14,-1.510972813610088,-1.2855852687962124,1,1.7277256874012439,1.5367860869679342,4,20,3.0,4.0,0.5938531868022262,3
21,155,2017,6,0.24420044746619912,0.8742407737891937,5,-1.3767122633509181,-1.614215999333699,9,10,2.0,4.0,0.8811684771783893,3
49,72,2025,5,0.2119461149502489,-0.8384875211272589,9,1.5784738628458514,-0.6918527336957684,19,21,5.0,5.0,-0.9241696984180323,3
14,68,2025,14,0.5237379959377668,-1.0792324621797722,0,0.08595561729192733,0.17500009524119886,6,3,4.0,3.0,1.681769587876745,3
42,20,2020,7,-0.07834287769330231,0.6885232478343977,5,-1.1379093440622905,1.3716227896237032,2,9,4.0,5.0,1.6746646862450063,5
45,145,2019,3,-0.728805250098297,-1.2443147074729244,14,-0.8394056949515056,0.18056911933215292,38,34,2.0,3.0,1.3717532703357582,5
23,86,2025,10,-0.31218678843394093,1.0530798728567752,2,-0.09314657217454347,-0.594337090046748,14,3,0.0,3.0,-1.176307061202904,4
52,164,2018,6,0.9941136784620397,-1.3130989763450711,0,0.6531125506024186,-1.2880329825304904,51,34,2.0,3.0,0.5910805422630111,3
51,52,2023,3,-0.2638052896600158,1.4038796441047232,4,-1.048358249329055,-0.15837480129472523,11,25,2.0,5.0,-0.028605512251560182,3
47,88,2017,13,-1.457215592750171,-0.07498213664643062,7,-0.8095553300404271,0.2450798678219018,11,28,5.0,3.0,1.378165010832693,5
9,7,2017,1,0.45654146986287064,-0.6665268489468922,10,-0.8991064247736625,-1.3695316211019992,51,6,0.0,4.0,1.0198007041391435,5
14,67,2019,2,-0.3740075924228453,-1.0929893159542017,14,-1.108058979151212,-0.22224887549215225,15,12,4.0,4.0,1.4674095069386788,3
3,147,2015,4,-0.10522148812326076,1.1287425686161365,1,-0.8095553300404271,1.6501802027568806,42,6,1.0,5.0,-0.7614501220228471,5
38,126,2020,10,1.112379564353857,0.24142550016544415,8,-0.8095553300404271,0.8140577313101958,40,11,0.0,4.0,-0.41400310320245687,5
17,116,2025,2,1.1580732020847866,-0.3707544927966614,8,-0.6603035054850348,0.8300822402551601,37,6,5.0,5.0,1.5833407067346095,4
20,69,2021,8,1.2924662542345788,0.48217044121795755,13,-0.8692560598625841,-0.2051163916567873,25,15,5.0,3.0,1.1774948623070014,4
4,120,2025,4,-0.3820711755518331,-1.6914124551418779,13,-1.4364129931730756,0.9269378321786411,7,36,0.0,4.0,-1.7563096407499594,3
40,0,2016,9,-1.5754814786419882,1.4795423398640846,0,0.921765834802125,-1.100827074544334,0,21,4.0,5.0,-0.4808931527110208,5
49,71,2017,4,0.20657039286425713,1.4038796441047232,3,-0.8095553300404271,0.6819873552626613,28,7,4.0,4.0,0.39300974799283356,5
4,120,2022,3,1.3300963088365207,-1.148016731051919,6,1.4889227681126158,0.4925958015758004,11,36,2.0,5.0,0.9322891108701674,3
28,159,2018,7,1.2198940060736905,1.5070560474129433,13,-1.4662633580841538,1.6438884985081867,27,0,5.0,5.0,1.636020952979696,4
6,16,2025,10,0.7092004079044802,-0.9691776319843376,15,0.7128132804245754,0.35916433941648457,35,16,2.0,4.0,1.6427792740440328,5
29,63,2021,10,-0.21004806880009888,-0.06810370975921595,11,0.7725140102467326,-1.4040113148259874,51,16,2.0,4.0,-1.7436594500397906,4
5,90,2024,4,1.6795182444259806,-0.5220798843153841,13,0.8322147400688894,1.2796060377659841,26,4,5.0,4.0,0.6473998844658175,5
46,15,2021,5,-0.48152203414267913,0.6610095402855389,14,1.3993716733793806,-0.38894296179670707,8,12,1.0,4.0,-0.1166369763716391,3
33,34,2025,11,-0.40088620285280374,1.2319189719243564,11,1.429222038290459,0.07376109028427032,6,17,2.0,4.0,0.21313443351125497,5
0,160,2020,9,-0.4223890911967708,-0.5358367380898135,8,1.0411672944464385,0.47035578149781465,0,1,4.0,5.0,0.6009580884339649,5
3,143,2022,0,-0.9465219945809604,1.3626090827814352,0,0.20535707693624136,0.8463852581267296,52,4,5.0,5.0,-0.8004404358555592,4
5,100,2023,1,-0.712678083840322,-0.10937427108250396,6,-1.4364129931730756,-0.04615013438723346,38,21,3.0,3.0,-0.21437269637897083,5
44,44,2020,0,-1.161550878020628,1.0462014459695603,10,-0.0035954774413080753,0.6010402509489166,27,28,1.0,5.0,0.158547994145458,4
7,144,2015,4,0.22807328120822382,0.9499034695485551,3,-0.5409020458407208,0.72521800148778,20,7,1.0,4.0,-0.5117388232097886,5
29,60,2016,7,1.7413390484148847,0.6541311133983243,15,-0.42150058619640696,-0.891603087790616,35,9,0.0,5.0,-0.8172495933745507,3
47,165,2023,12,-1.2368109872245119,-0.3226055045861587,12,-0.9886575195068981,1.316217984287649,40,6,3.0,3.0,1.1911847947193759,3
16,53,2020,14,1.3919171128254249,-1.0585971815181283,4,0.682962915513497,-1.6070942519006366,54,9,3.0,4.0,-1.494814602645237,3
26,92,2025,5,-1.5136606746530838,1.1493778492777804,9,-0.6901538703961133,-1.4485767836268038,42,24,5.0,5.0,-0.7425614810994443,5
34,87,2016,5,-0.08103073873629839,0.22766864639101483,6,0.802364375157811,0.6201228744910902,40,18,3.0,4.0,1.0627766944969774,4
48,152,2022,5,1.252148338589641,-0.5152014574281695,14,-0.42150058619640696,-0.5126367128848796,25,20,0.0,5.0,-1.1395695210583041,5
37,6,2018,12,0.9672350680320813,0.8192133586914764,1,-1.3468618984398397,-1.5743482401684787,1,9,2.0,3.0,1.2825087742297727,5
40,0,2018,7,-0.8578225801620977,0.578468417638963,3,-0.9886575195068981,0.601287589964565,40,24,4.0,3.0,0.8688648670356224,3
13,47,2019,4,-0.21811165192908635,1.0943504341800632,13,-1.6453655475506246,-0.22540280870452495,12,10,0.0,5.0,0.942686527892224,4
31,27,2021,6,0.2361368643372113,-0.8591228017889029,0,0.5635614558691829,-0.1798618371348743,50,16,0.0,4.0,1.4495606077174816,4
5,125,2017,12,-1.1427358507196572,-1.601992905608087,8,-0.928956789684741,1.0130487517409008,51,35,3.0,4.0,1.3325896662193453,3
29,60,2023,8,0.2253854201652281,1.4245149247663673,3,0.32475853658055515,1.3342082178949,12,16,2.0,3.0,0.41207167919993726,5
40,141,2024,14,-1.4948456473521128,0.764185943593759,0,-0.6304531405739564,1.0784804556553096,24,7,3.0,3.0,1.548336069427019,3
34,3,2016,12,-1.1346722675906695,1.348852229007006,2,1.668024957579087,1.2944446470431552,39,29,4.0,3.0,-1.376284048593792,5
21,135,2022,14,0.6742582143455343,0.9705387502101991,6,-1.2871611686176831,0.6225547047662962,1,19,5.0,3.0,0.6359627257415553,4
13,18,2015,7,-1.2798167639124451,0.04882954732343343,5,-1.4961137229952322,0.6445006309621988,24,6,5.0,3.0,-0.2365538526926915,5
52,161,2025,5,-1.3577647341593249,-1.375004818330003,12,0.5635614558691829,-1.705764336696206,8,16,5.0,4.0,0.21885301287338607,4
41,114,2022,12,-0.7207416669693095,-1.0929893159542017,4,1.2799702137350666,0.8837761638120287,46,34,4.0,4.0,0.2472726194003407,5
2,175,2021,3,1.5397494701901961,-1.478181221638223,9,-0.481201316018564,-0.12815412957064395,23,12,3.0,4.0,0.6238324058824893,4
23,86,2015,14,-0.8927647737210436,1.5689618893978752,12,-0.36179985637424994,-0.33859893783683803,53,20,2.0,3.0,-1.361381084195511,3
42,20,2020,9,1.7090847158989348,-1.065475608405343,2,-0.8095553300404271,-0.46286990949828527,40,35,2.0,5.0,-1.0383679953769536,3
13,47,2024,10,1.2252697281596827,1.4176364978791525,11,0.20535707693624136,0.8821501334571141,1,16,2.0,5.0,1.675184557096109,4
36,166,2016,14,-0.2449902623590448,-0.9347854975482642,6,-0.5110516809296424,-0.03615238544782968,3,31,3.0,3.0,-0.7442943839364538,4
5,100,2016,9,-0.8524468580761059,-0.8935149362249762,5,1.5187731330236947,-1.2847410936011052,11,34,5.0,4.0,-0.6115540266215316,3
8,2,2016,14,1.1553853410417905,1.3144600945709326,13,-0.8692560598625841,1.7008243814148518,42,11,2.0,4.0,-1.7436594500397906,4
48,150,2017,5,-1.685683781404818,-1.0585971815181283,9,-0.2722487616410145,-1.0355826787059532,39,4,2.0,3.0,1.6835024907137544,5
45,145,2015,8,-0.6884873344533593,-1.6914124551418779,6,-0.9588071545958196,0.8290966361262937,0,33,2.0,5.0,-0.780165472662549,5
15,59,2021,5,0.8865992367422059,-0.5771072994131015,2,0.6531125506024186,-0.9552918741840217,36,14,2.0,3.0,-1.6958313317383304,3
29,63,2025,1,-0.2288630961010699,1.1837699837138538,7,0.026254887469770304,1.6619413605476379,20,6,1.0,3.0,-1.1841051239694464,3
16,56,2023,8,-1.4545277317071752,-0.013076294661498594,5,1.0710176593575176,-1.025148551013154,13,39,1.0,5.0,-0.04420163778464503,4
39,148,2025,5,-1.1749901832356073,1.6308677313828073,7,0.29490817166947675,-0.7800032621536939,53,8,5.0,5.0,-0.7864039228757829,5
32,105,2019,4,1.1795760904287529,0.0075589860001454125,9,-0.9588071545958196,0.44276030894098667,31,10,1.0,3.0,0.7763278555393189,5
37,6,2022,1,-1.3846433445892834,0.5028057218796016,7,-1.5558144528173892,1.042941562179362,6,3,1.0,3.0,0.8208634584504613,3
49,76,2021,12,-1.19918093262257,1.2663111063604298,11,1.0113169295353601,0.34125231919691196,19,4,5.0,5.0,1.0861708827966046,3
46,137,2016,12,-1.3066953743424037,0.3446019034736642,14,-0.18269766690777914,-0.31669774623536423,29,36,5.0,4.0,0.5815495766594593,4
49,75,2017,11,0.7280154352054513,1.114985714841707,10,-1.3468618984398397,0.21610310643322717,38,25,4.0,4.0,-1.0248513532482801,5
45,145,2024,8,-0.693863056539351,0.6403742596238949,0,0.8322147400688894,-0.641613186659662,0,14,0.0,5.0,1.2750572920306322,4
37,6,2015,8,0.8462813210972683,1.383244363443079,6,0.7128132804245754,0.2684815443036028,21,0,5.0,3.0,-0.964546334520352,3
11,50,2025,7,1.0129287057630108,-0.43953876166880806,4,-0.3916502212853283,-1.6964543460698591,34,16,0.0,4.0,0.40514006785189954,3
23,86,2025,5,-0.296059622175966,0.764185943593759,15,0.14565634711408434,1.6975365330294798,7,17,0.0,3.0,-0.549862685623996,5
23,136,2016,11,-1.688371642447814,1.4932991936385138,13,-0.33194949146317154,-0.09823188088294599,14,19,0.0,4.0,-0.34797950511239767,5
50,38,2020,9,-0.04071282309136071,-0.10249584419528929,1,0.29490817166947675,0.66295004353549,49,34,2.0,3.0,1.575369353684366,4
28,10,2015,12,-0.81750466451716,1.16313470305221,14,-1.0185078844179767,-0.9043100214906843,13,31,0.0,4.0,-0.2325681761675698,4
23,86,2018,7,0.5801830778406798,0.9361466157741257,9,0.08595561729192733,-0.008608285522023128,30,5,0.0,3.0,-0.9931392313310076,5
10,49,2021,1,1.3542870582234827,-1.2718284150217831,7,-0.7797049651293486,-0.03380684964832841,19,30,4.0,3.0,-1.6887264301065918,3
35,112,2021,13,1.1795760904287529,0.42026459923302556,14,0.921765834802125,-1.7043123383441339,2,6,5.0,3.0,0.7907109490864972,3
25,46,2020,6,-0.35788042616487037,1.5070560474129433,12,0.4740103611359476,0.7735847563738968,11,3,4.0,3.0,1.3795513331023006,5
47,165,2018,13,0.279142641025145,-0.6046210069619601,10,-0.0035954774413080753,0.0643368099844152,9,10,0.0,5.0,1.306249543096802,5
18,66,2017,12,0.472668636120846,-1.354369537668359,3,1.6083242277569298,0.26953439462925566,44,8,4.0,5.0,-0.10052097998745142,3
32,105,2019,13,1.1553853410417905,-0.6183778607363895,14,0.4143096313137905,0.8077559257014696,27,18,1.0,5.0,1.3102352196219236,5
15,42,2021,10,-0.3686318703368539,-0.20567224750350932,6,1.6978753224901655,-0.40817595129821843,35,29,2.0,3.0,-0.010063451895559307,3
16,56,2024,14,1.131194591654828,-0.06810370975921595,4,0.1158059822030057,-0.7561444269779592,24,8,2.0,3.0,-0.8541604238028515,5
8,2,2025,5,0.4861079413358252,1.348852229007006,14,0.7128132804245754,-1.1246752311394632,46,13,1.0,4.0,-0.014742289555484761,5
19,78,2016,5,-0.9492098556239563,1.3282169483453619,1,-1.4364129931730756,-0.12189244079176072,48,30,3.0,3.0,1.5978970905654886,3
9,80,2015,1,-0.9330826893659813,1.5208129011873726,2,0.1158059822030057,1.6536215918147439,7,12,2.0,3.0,-0.4160825866068682,5
46,108,2021,4,-0.4089497859817916,0.0006805591129307435,15,-1.3170115335287615,1.2703970607399606,35,25,3.0,4.0,0.17085160428822493,4
1,171,2021,6,0.2845183631111368,-0.2606996626012267,15,1.548623497934773,0.6681245373646105,54,24,3.0,4.0,-0.06274369814064591,4
44,40,2023,11,1.7063968548559392,-0.5839857263003161,2,0.7725140102467326,0.5180991381647947,22,28,5.0,3.0,-1.1839318336857456,3
41,114,2022,0,-0.8551347191191018,-0.9072717899994056,9,-1.4364129931730756,-0.15637675228033512,11,14,0.0,3.0,0.5803365446735527,5
46,15,2023,5,0.031859425069527186,-0.982934485758767,3,1.2501198488239882,-0.975825341637121,5,12,1.0,4.0,-1.4757526714381333,3
0,160,2020,9,-1.0190942427418483,-0.8728796555633322,4,0.9516161997132034,0.2527693116887799,17,24,2.0,4.0,-1.464488802997572,4
1,131,2020,7,-0.08371859977929408,0.1451275237444388,2,-0.33194949146317154,0.10499160940129576,53,8,2.0,3.0,0.8657456419290054,3
33,33,2025,3,0.8839113756992102,-0.3501192121350174,8,0.7426636453356538,0.6335138145704887,16,13,3.0,4.0,-0.7475868993267717,3
0,160,2015,5,0.6635067701735509,-0.5083230305409547,0,-0.09314657217454347,0.8738837576272473,46,23,0.0,3.0,-0.8886451902593391,3
40,141,2016,8,1.0451830382789609,1.6721382927060953,8,1.4889227681126158,0.6808842867471334,20,35,0.0,4.0,-0.7158747774094991,4
38,128,2016,0,0.023795841940539728,-0.7559463984806829,7,-0.4513509511074853,-1.526200251879633,30,9,4.0,3.0,-1.2832271662463857,4
35,14,2015,0,-0.9169555231080061,-0.30884865081172935,12,-1.6155151826395462,1.38352738672692,35,35,3.0,5.0,-1.7173193269172473,4
15,42,2023,9,-0.47077058997069593,-1.3681263914427884,13,1.1307183891796742,-0.004688380608914735,12,39,0.0,4.0,-1.4300040365410842,5
24,84,2023,9,1.4402986115993504,-0.6183778607363895,10,-0.6901538703961133,0.4156251697913452,25,19,5.0,5.0,-0.7760065058537263,3
34,87,2020,3,-0.19392090254212396,0.11073538930836545,11,-0.36179985637424994,1.4816421853309996,24,33,0.0,5.0,-0.10225388282446085,4
7,9,2022,11,0.870472070484231,1.6858951464805247,2,0.056105252380848944,-1.699860524672753,15,34,0.0,5.0,1.0681486932917066,4
11,139,2025,13,-0.21542379088609065,-0.8797580824505469,0,1.2202694839129098,0.7005097862384717,41,18,0.0,3.0,0.4354658674995645,4
38,129,2021,11,1.7117725769419305,1.699652000254954,2,0.08595561729192733,-0.49271336757773176,38,24,0.0,4.0,0.8075201066054887,5
33,34,2017,0,0.279142641025145,-1.4575459409765792,1,0.4740103611359476,0.0219950834421391,26,39,0.0,4.0,-1.5204615646329764,5
32,107,2017,1,-0.3686318703368539,-1.6982908820290925,11,-0.2722487616410145,-1.6884107773812769,54,19,5.0,5.0,-1.167295966450455,5
33,34,2019,6,-1.4760306200511422,-1.6363850400441604,13,-0.36179985637424994,-0.04672966384280127,30,7,3.0,3.0,-1.3364272833425752,4
12,119,2017,0,0.6581310480875591,-1.1824088654879923,4,0.9516161997132034,0.23251464177257217,49,25,0.0,5.0,-1.6819681090422551,5
6,140,2024,3,-0.41970123015377475,-1.127381450390275,12,0.5635614558691829,-1.6608880346166814,49,11,3.0,4.0,-0.4401699360412992,3
32,107,2016,10,0.9403564576021228,-0.8247306673528295,14,0.26505780675839813,-0.6521777662020215,18,6,4.0,5.0,-0.7593706386184358,3
46,108,2023,2,1.4187957232553832,-1.4713027947510084,9,0.9814665646242818,-1.122468805498121,19,16,5.0,4.0,0.45972650721769653,5
46,109,2017,9,0.3920328048309706,-1.1342598772774897,7,1.6083242277569298,1.1980961433932966,46,30,1.0,5.0,1.638966887802612,3
50,37,2018,4,-0.8658861632910851,1.6721382927060953,8,-0.4513509511074853,0.8200106070823772,35,26,3.0,3.0,1.417501905232807,3
27,99,2019,4,0.9215414303011519,1.555205035623446,12,-0.06329620726346509,-0.38828925949747367,18,33,4.0,5.0,0.2547241015994812,5
25,39,2018,5,1.7144604379849262,0.11761381619558012,13,0.5038607260470261,1.0945205495557522,11,38,1.0,3.0,1.157393189397692,4
10,49,2020,4,0.9054142640431769,-0.7628248253678975,15,0.5635614558691829,-0.5905635105489648,2,12,1.0,4.0,-0.801306887274064,3
2,177,2015,10,-0.8443832749471184,-0.8178522404656149,15,0.26505780675839813,-0.9475470171421091,54,6,3.0,3.0,-1.6010415465539147,3
9,7,2020,9,0.11518311740239824,1.4107580709919378,0,1.429222038290459,0.08609138756027677,36,26,3.0,4.0,0.5300823624002793,4
46,111,2017,5,-0.35250470407887863,0.846727066240335,6,0.921765834802125,1.1986635512168258,6,22,1.0,3.0,-0.6732453676190673,4
25,46,2018,3,0.5049229686367958,-0.46705246921766674,2,1.0113169295353601,0.6001299741048626,27,7,1.0,4.0,-1.1047381740344147,4
34,87,2021,14,0.9752986511610687,-0.5633504456386721,15,1.6381745926680082,-0.4558832316793688,23,39,2.0,3.0,-1.2087123442549803,4
26,93,2022,3,-1.4867820642231253,-0.6114994338491748,2,-0.8095553300404271,0.4932676863230921,40,3,3.0,5.0,1.1563534476954864,3
8,2,2018,4,-0.9975913543978815,0.4752920143307429,9,-0.8692560598625841,-0.47933887828467125,39,34,3.0,3.0,-0.7420416102483415,5
10,49,2018,6,0.7333911572914427,-1.6157497593825165,3,-1.4065626282619967,0.3958648892961469,22,26,2.0,5.0,1.0104430288192927,3
44,40,2022,1,-0.11059721020925253,-0.7490679715934682,6,0.26505780675839813,-0.30507800748505876,30,6,2.0,4.0,1.4960024037493342,4
15,58,2024,9,-1.4007705108472583,1.5483266087362313,6,0.5635614558691829,0.9289179873552599,18,11,1.0,5.0,1.5277145256666067,3
2,177,2015,6,1.1016281201818736,0.764185943593759,15,1.6083242277569298,-0.6626300763428786,43,25,0.0,3.0,-1.1778666737562127,5
27,96,2025,10,1.0720616487089194,0.6610095402855389,13,1.5784738628458514,0.2461529208676192,54,13,3.0,4.0,-1.370565469231661,3
7,154,2023,1,-0.5702214485615421,0.2345470732782295,13,-0.1528473019967005,1.4123809115232,9,13,3.0,3.0,1.372619721754263,3
35,62,2016,11,1.2387090333746618,0.9499034695485551,9,1.429222038290459,-1.179241912203123,29,16,3.0,3.0,1.2397060741556398,4
22,35,2025,3,0.991425817419044,1.3626090827814352,9,-1.048358249329055,0.7209356020546557,3,25,3.0,4.0,1.442109125518341,4
28,159,2022,1,-1.2986317912134162,0.9223897619996964,0,-0.8394056949515056,0.7095903316869421,41,10,2.0,4.0,-0.22580985510323304,3
48,152,2020,9,-1.5701057565559966,-0.8797580824505469,1,-1.5259640879063106,-0.28499852401284004,33,18,4.0,5.0,-0.852774101533244,3
40,141,2019,11,-0.14553940376819846,-0.9966913395331962,0,-0.8095553300404271,0.2895030517514058,8,28,4.0,3.0,1.6186919246096017,4
43,5,2021,9,0.47535649716384165,1.3694875096686498,7,1.6978753224901655,-0.2069121248602448,51,35,3.0,5.0,-0.38679652866140884,5
17,117,2015,1,0.7199518520764634,-1.0585971815181283,2,-0.481201316018564,0.723307401390241,3,39,3.0,3.0,0.509807399207269,3
35,62,2016,10,-0.7180538059263136,-0.9347854975482642,5,-0.8095553300404271,1.5859026513787342,35,4,0.0,3.0,0.5536498409836075,5
51,121,2022,12,-1.212620237837549,1.0118093115334872,5,-0.2125480318188575,1.6814900897027305,7,28,5.0,4.0,-0.5593936512275478,5
41,114,2021,1,1.055934482450944,-0.6802837027213214,8,1.7277256874012439,-0.161321800931579,29,15,5.0,5.0,-1.1971018952470172,4
40,81,2022,9,-1.2556260145254827,1.3213385214581472,8,1.2202694839129098,-0.23099001524353688,9,4,0.0,3.0,1.493576339777521,3
41,114,2021,6,1.367726363438462,-1.2787068419089977,7,-0.2722487616410145,1.111941355067468,1,1,4.0,5.0,-0.6094745432171204,4
14,67,2021,7,1.442986472642346,-0.5977425800747455,9,-1.5856648177284676,1.0668491724935383,13,6,0.0,4.0,-0.48314592639913306,3
49,72,2025,4,1.1204431474828445,0.784821224255403,13,-0.3916502212853283,-0.24129802024107577,38,7,2.0,4.0,-0.8785943538046844,5
16,55,2021,14,-0.7583717215712513,-0.5427151649770281,12,0.7128132804245754,1.5236834685648857,19,39,3.0,4.0,1.3771252691304874,3
38,126,2020,10,-0.9438341335379645,-1.3130989763450711,12,-0.42150058619640696,1.0436939691966254,41,38,5.0,4.0,0.34518162969137334,3
24,83,2020,13,-1.6238629774159135,-1.6845340282546633,9,0.5934118207802613,1.6508904726722946,53,0,1.0,5.0,0.4938646931067822,5
28,10,2019,13,-1.285192485998437,-1.0517187546309137,7,1.4889227681126158,0.28253715387312717,50,27,5.0,5.0,0.4862399206239408,5
13,47,2018,12,-0.22348737401507812,-1.601992905608087,10,0.5337110909581045,-0.5900569994959163,49,6,3.0,4.0,0.29371441543219334,3
21,61,2022,0,0.09099236801543586,0.3514803303608789,7,-0.9588071545958196,1.142937234021457,32,1,2.0,4.0,1.2403992352904436,5
34,87,2024,10,-0.25036598444503655,-1.1617735848263484,1,-1.0185078844179767,-0.8182268085159417,46,36,5.0,5.0,0.6815380703549032,4
38,127,2017,11,1.230645450245674,1.0599582997439898,0,1.3993716733793806,0.930530164416416,44,35,5.0,5.0,-1.1548190660239872,3
21,135,2016,14,0.22269755912223205,-0.7628248253678975,6,0.9516161997132034,0.17474987012268434,24,31,2.0,5.0,-1.0908749513383393,3
51,157,2016,10,0.9054142640431769,0.3927508916841669,12,-1.6752159124617032,-1.7001254689158862,41,11,4.0,3.0,0.10326839364485726,5
27,97,2023,13,-0.7933139151301974,-1.0448403277436988,4,-0.7200042353071918,1.1576300951038767,36,18,5.0,3.0,0.15664180102474762,4
9,80,2020,2,0.0829287848864484,1.1768915568266392,13,1.0710176593575176,0.2985720527884108,44,23,1.0,3.0,0.5867482851704876,5
45,145,2015,0,-1.2502502924394912,0.516562575654031,3,-1.1677597089733691,1.5616492859411661,11,39,3.0,3.0,-0.9226100858647239,5
44,40,2020,14,0.10174381218741901,-1.0517187546309137,10,0.9516161997132034,-1.5707028036379624,37,25,4.0,5.0,0.05405395307378952,5
1,171,2021,4,1.284402671105591,-1.1961657192624218,5,-0.8692560598625841,-1.475598498933797,50,31,2.0,4.0,-1.0875824359480213,4
51,54,2022,1,1.2790269490195996,0.08322168175950677,1,-0.9886575195068981,-0.7608565671278871,29,9,0.0,5.0,0.48034805097810873,4
16,55,2021,6,-0.5003370614436501,0.1382490968572241,10,-1.1976100738844475,0.7585051575073829,29,12,1.0,3.0,0.9099346642727458,3
47,89,2023,0,-0.019209934747394027,-0.8247306673528295,1,1.429222038290459,-0.3182042919316114,15,28,2.0,4.0,-1.0955537889982647,5
36,167,2020,1,0.031859425069527186,0.31020976903759084,12,-0.6304531405739564,1.5905810241251255,26,2,5.0,3.0,0.9217184035644099,5
25,41,2024,3,1.5128708597602378,-1.2855852687962124,8,-1.6453655475506246,0.36992921449777,51,13,1.0,4.0,-0.9621202705485389,4
52,164,2017,5,-0.2799324559179907,-0.8935149362249762,3,1.0710176593575176,-0.12152215379400497,14,31,1.0,5.0,0.18662102010501072,4
0,160,2023,1,0.8865992367422059,1.6239893044955926,6,-1.1379093440622905,1.582049415441839,37,17,0.0,3.0,-1.6169842526544016,4
49,75,2019,12,1.3032176984065622,-1.6570203207058045,2,0.8620651049799678,0.5383422636695371,29,7,1.0,4.0,-1.2267345337598785,5
