Manufacturer,Model,Battery_Type,Battery_Capacity_kWh,Range_km,Charging_Type,Charge_Time_hr,Price_USD,Color,Country_of_Manufacture,Autonomous_Level,Safety_Rating,Units_Sold_2024,Warranty_Years
48,152,11,54.4,102,11,11.2,-1.0489975734391428,2,9,1.0,3.0,-0.4309855510051493,5
37,6,8,133.1,343,12,6.1,-0.5212309500003659,18,19,3.0,3.0,0.14780399655599955,4
45,145,10,141.9,192,10,5.2,-1.3830660004938566,45,3,4.0,4.0,-0.7510527050007906,4
9,80,13,64.9,578,1,2.9,-0.8672712203550829,41,2,4.0,5.0,1.2951589649399415,5
16,57,11,135.9,515,14,5.9,-1.003950991290502,50,28,4.0,3.0,-0.513645016330499,4
20,69,10,65.1,224,9,4.1,0.5640308880625521,21,7,0.0,3.0,-0.707210263224452,3
7,144,7,107.5,406,3,1.0,0.7343706995079098,50,31,2.0,4.0,-0.3436472480198741,3
5,90,8,123.3,401,3,3.4,-1.2079696029144293,46,37,3.0,4.0,0.4909187582838662,5
27,98,11,80.0,124,14,11.1,-0.6424172549182336,0,10,3.0,4.0,-0.5308007544168923,3
46,109,4,136.9,440,13,2.9,1.6290446942458556,36,35,3.0,4.0,0.10898697300698837,4
51,54,9,35.7,184,11,11.6,0.5164621406189877,17,7,3.0,5.0,-0.13899142296906072,4
12,124,6,142.0,494,3,4.3,0.8431990005622536,39,8,3.0,3.0,1.1535808031562713,4
22,36,14,107.7,283,9,11.0,-0.3349419568948563,6,14,3.0,3.0,-0.525775336189565,4
36,168,11,94.0,302,0,6.4,0.4582959120603872,21,37,1.0,3.0,-0.2608144924108235,4
12,124,2,67.9,468,4,5.7,-1.2974907416235957,8,34,2.0,4.0,-0.026179448279746984,3
2,176,1,81.3,379,3,3.0,-0.06375795936469011,32,16,0.0,4.0,-0.925036149836537,4
32,107,11,41.6,426,9,0.9,0.7314537153408661,45,24,1.0,4.0,0.6870833594333334,5
16,57,14,27.1,379,14,6.7,-1.0136508944140958,24,7,3.0,3.0,0.7200085133365125,5
13,18,9,76.0,300,10,7.5,0.632866173087275,14,39,0.0,4.0,-0.5742966156258289,5
24,84,7,66.3,473,5,6.6,-0.5877570641217033,32,20,3.0,3.0,0.3718683333813185,4
11,139,8,138.7,173,7,5.7,1.071962480941892,8,3,2.0,5.0,1.6706790097198845,5
31,51,7,108.7,339,8,2.7,0.5779413266578983,17,31,3.0,4.0,-1.2002211203536342,4
4,120,13,91.1,293,10,2.4,1.0689765189163423,1,29,3.0,3.0,-0.2252899842521302,4
4,13,8,52.0,578,9,1.5,1.565343208999838,43,12,0.0,3.0,1.4192348080698165,5
50,11,3,52.2,114,1,5.0,0.8176988386864125,4,22,0.0,3.0,1.0360899908070322,4
4,94,14,91.6,101,3,9.4,1.2868273557479364,35,11,0.0,4.0,-0.7446409645038556,3
46,137,5,95.4,286,2,3.0,1.4652678807186306,17,34,5.0,4.0,-1.7412333860679774,5
23,136,11,83.1,193,12,1.9,0.3106778112614135,5,22,0.0,3.0,-0.3783053047600627,3
32,106,2,61.6,562,5,0.6,-1.7295700675791994,54,16,5.0,4.0,-0.561819715199361,3
30,103,5,53.4,211,15,1.8,1.4131956583623775,38,7,2.0,4.0,-1.4362424867543182,5
43,5,11,82.7,372,8,10.9,1.1729128756121832,3,18,5.0,3.0,1.3275642479920178,5
26,93,7,93.8,158,8,10.1,-1.1684144086896369,1,37,5.0,3.0,-0.7583308969162301,4
43,5,5,38.0,476,9,2.6,-0.18781939995803876,35,0,5.0,3.0,-0.5183238539904245,3
22,36,14,65.0,248,8,6.6,1.3862209865321058,15,21,3.0,3.0,0.5075546255191568,4
27,97,8,76.3,572,14,9.6,0.8203612685806417,48,17,0.0,3.0,-0.6968128462023955,5
51,54,9,77.5,499,5,2.5,-1.608032812552781,29,24,0.0,4.0,-0.5836542909456799,5
34,3,4,66.9,201,3,7.5,-0.7760868205640254,40,30,0.0,3.0,1.227055883445471,4
27,99,3,57.9,575,15,5.6,-0.9434588524318913,8,35,3.0,3.0,-1.7294496467763134,5
16,56,2,78.4,239,11,10.1,-0.5726838146814954,19,2,5.0,3.0,-0.8409903622415799,4
31,51,14,147.6,224,2,6.8,0.20644389736004926,34,38,1.0,3.0,-1.409902363631775,3
18,172,0,45.4,296,5,1.3,0.3908422044777975,44,0,1.0,3.0,-1.3932664963964845,5
17,116,1,143.6,510,3,8.8,-0.1531168990927666,24,34,2.0,5.0,0.7047589683708296,5
23,86,2,105.5,183,0,10.0,-0.19833837907510948,24,15,2.0,3.0,-0.3694675002913146,5
32,105,14,28.1,163,1,12.0,1.5367860869679342,4,20,3.0,4.0,0.5938531868022262,3
21,155,6,93.4,477,5,1.6,-1.614215999333699,9,10,2.0,4.0,0.8811684771783893,3
49,72,5,92.2,228,9,11.5,-0.6918527336957684,19,21,5.0,5.0,-0.9241696984180323,3
14,68,14,103.8,193,0,6.5,0.17500009524119886,6,3,4.0,3.0,1.681769587876745,3
42,20,7,81.4,450,5,2.4,1.3716227896237032,2,9,4.0,5.0,1.6746646862450063,5
45,145,3,57.2,169,14,3.4,0.18056911933215292,38,34,2.0,3.0,1.3717532703357582,5
23,86,10,72.7,503,2,5.9,-0.594337090046748,14,3,0.0,3.0,-1.176307061202904,4
52,164,6,121.3,159,0,8.4,-1.2880329825304904,51,34,2.0,3.0,0.5910805422630111,3
51,52,3,74.5,554,4,2.7,-0.15837480129472523,11,25,2.0,5.0,-0.028605512251560182,3
47,88,13,30.1,339,7,3.5,0.2450798678219018,11,28,5.0,3.0,1.378165010832693,5
9,7,1,101.3,253,10,3.2,-1.3695316211019992,51,6,0.0,4.0,1.0198007041391435,5
14,67,2,70.4,191,14,2.5,-0.22224887549215225,15,12,4.0,4.0,1.4674095069386788,3
3,147,4,80.4,514,1,3.5,1.6501802027568806,42,6,1.0,5.0,-0.7614501220228471,5
38,126,10,125.7,385,8,3.5,0.8140577313101958,40,11,0.0,4.0,-0.41400310320245687,5
17,116,2,127.4,296,8,4.0,0.8300822402551601,37,6,5.0,5.0,1.5833407067346095,4
20,69,8,132.4,420,13,3.3,-0.2051163916567873,25,15,5.0,3.0,1.1774948623070014,4
4,120,4,70.1,104,13,1.4,0.9269378321786411,7,36,0.0,4.0,-1.7563096407499594,3
40,0,9,25.7,565,0,9.3,-1.100827074544334,0,21,4.0,5.0,-0.4808931527110208,5
49,71,4,92.0,554,3,3.5,0.6819873552626613,28,7,4.0,4.0,0.39300974799283356,5
4,120,3,133.8,183,6,11.2,0.4925958015758004,11,36,2.0,5.0,0.9322891108701674,3
28,159,7,129.7,569,13,1.3,1.6438884985081867,27,0,5.0,5.0,1.636020952979696,4
6,16,10,110.7,209,15,8.6,0.35916433941648457,35,16,2.0,4.0,1.6427792740440328,5
29,63,10,76.5,340,11,8.8,-1.4040113148259874,51,16,2.0,4.0,-1.7436594500397906,4
5,90,4,146.8,274,13,9.0,1.2796060377659841,26,4,5.0,4.0,0.6473998844658175,5
46,15,5,66.4,446,14,10.9,-0.38894296179670707,8,12,1.0,4.0,-0.1166369763716391,3
33,34,11,69.4,529,11,11.0,0.07376109028427032,6,17,2.0,4.0,0.21313443351125497,5
0,160,9,68.6,272,8,9.7,0.47035578149781465,0,1,4.0,5.0,0.6009580884339649,5
3,143,0,49.1,548,0,6.9,0.8463852581267296,52,4,5.0,5.0,-0.8004404358555592,4
5,100,1,57.8,334,6,1.4,-0.04615013438723346,38,21,3.0,3.0,-0.21437269637897083,5
44,44,0,41.1,502,10,6.2,0.6010402509489166,27,28,1.0,5.0,0.158547994145458,4
7,144,4,92.8,488,3,4.4,0.72521800148778,20,7,1.0,4.0,-0.5117388232097886,5
29,60,7,149.1,445,15,4.8,-0.891603087790616,35,9,0.0,5.0,-0.8172495933745507,3
47,165,12,38.3,303,12,2.9,1.316217984287649,40,6,3.0,3.0,1.1911847947193759,3
16,53,14,136.1,196,4,8.5,-1.6070942519006366,54,9,3.0,4.0,-1.494814602645237,3
26,92,5,28.0,517,9,3.9,-1.4485767836268038,42,24,5.0,5.0,-0.7425614810994443,5
34,87,5,81.3,383,6,8.9,0.6201228744910902,40,18,3.0,4.0,1.0627766944969774,4
48,152,5,130.9,275,14,4.8,-0.5126367128848796,25,20,0.0,5.0,-1.1395695210583041,5
37,6,12,120.3,469,1,1.7,-1.5743482401684787,1,9,2.0,3.0,1.2825087742297727,5
40,0,7,52.4,434,3,2.9,0.601287589964565,40,24,4.0,3.0,0.8688648670356224,3
13,47,4,76.2,509,13,0.7,-0.22540280870452495,12,10,0.0,5.0,0.942686527892224,4
31,27,6,93.1,225,0,8.1,-0.1798618371348743,50,16,0.0,4.0,1.4495606077174816,4
5,125,12,41.8,117,8,3.1,1.0130487517409008,51,35,3.0,4.0,1.3325896662193453,3
29,60,8,92.7,557,3,7.3,1.3342082178949,12,16,2.0,3.0,0.41207167919993726,5
40,141,14,28.7,461,0,4.1,1.0784804556553096,24,7,3.0,3.0,1.548336069427019,3
34,3,12,42.1,546,2,11.8,1.2944446470431552,39,29,4.0,3.0,-1.376284048593792,5
21,135,14,109.4,491,6,1.9,0.6225547047662962,1,19,5.0,3.0,0.6359627257415553,4
13,18,7,36.7,357,5,1.2,0.6445006309621988,24,6,5.0,3.0,-0.2365538526926915,5
52,161,5,33.8,150,12,8.1,-1.705764336696206,8,16,5.0,4.0,0.21885301287338607,4
41,114,12,57.5,191,4,10.5,0.8837761638120287,46,34,4.0,4.0,0.2472726194003407,5
2,175,3,141.6,135,9,4.6,-0.12815412957064395,23,12,3.0,4.0,0.6238324058824893,4
23,86,14,51.1,578,12,5.0,-0.33859893783683803,53,20,2.0,3.0,-1.361381084195511,3
42,20,9,147.9,195,2,3.5,-0.46286990949828527,40,35,2.0,5.0,-1.0383679953769536,3
13,47,10,129.9,556,11,6.9,0.8821501334571141,1,16,2.0,5.0,1.675184557096109,4
36,166,14,75.2,214,6,4.5,-0.03615238544782968,3,31,3.0,3.0,-0.7442943839364538,4
5,100,9,52.6,220,5,11.3,-1.2847410936011052,11,34,5.0,4.0,-0.6115540266215316,3
8,2,14,127.3,541,13,3.3,1.7008243814148518,42,11,2.0,4.0,-1.7436594500397906,4
48,150,5,21.6,196,9,5.3,-1.0355826787059532,39,4,2.0,3.0,1.6835024907137544,5
45,145,8,58.7,104,6,3.0,0.8290966361262937,0,33,2.0,5.0,-0.780165472662549,5
15,59,5,117.3,266,2,8.4,-0.9552918741840217,36,14,2.0,3.0,-1.6958313317383304,3
29,63,1,75.8,522,7,6.3,1.6619413605476379,20,6,1.0,3.0,-1.1841051239694464,3
16,56,8,30.2,348,5,9.8,-1.025148551013154,13,39,1.0,5.0,-0.04420163778464503,4
39,148,5,40.6,587,7,7.2,-0.7800032621536939,53,8,5.0,5.0,-0.7864039228757829,5
32,105,4,128.2,351,9,3.0,0.44276030894098667,31,10,1.0,3.0,0.7763278555393189,5
37,6,1,32.8,423,7,1.0,1.042941562179362,6,3,1.0,3.0,0.8208634584504613,3
49,76,12,39.7,534,11,9.6,0.34125231919691196,19,4,5.0,5.0,1.0861708827966046,3
46,137,12,35.7,400,14,5.6,-0.31669774623536423,29,36,5.0,4.0,0.5815495766594593,4
49,75,11,111.4,512,10,1.7,0.21610310643322717,38,25,4.0,4.0,-1.0248513532482801,5
45,145,8,58.5,443,0,9.0,-0.641613186659662,0,14,0.0,5.0,1.2750572920306322,4
37,6,8,115.8,551,6,8.6,0.2684815443036028,21,0,5.0,3.0,-0.964546334520352,3
11,50,7,122.0,286,4,4.9,-1.6964543460698591,34,16,0.0,4.0,0.40514006785189954,3
23,86,5,73.3,461,15,6.7,1.6975365330294798,7,17,0.0,3.0,-0.549862685623996,5
23,136,11,21.5,567,13,5.1,-0.09823188088294599,14,19,0.0,4.0,-0.34797950511239767,5
50,38,9,82.8,335,1,7.2,0.66295004353549,49,34,2.0,3.0,1.575369353684366,4
28,10,12,53.9,519,14,2.8,-0.9043100214906843,13,31,0.0,4.0,-0.2325681761675698,4
23,86,7,105.9,486,9,6.5,-0.008608285522023128,30,5,0.0,3.0,-0.9931392313310076,5
10,49,1,134.7,165,7,3.6,-0.03380684964832841,19,30,4.0,3.0,-1.6887264301065918,3
35,112,13,128.2,411,14,9.3,-1.7043123383441339,2,6,5.0,3.0,0.7907109490864972,3
25,46,6,71.0,569,12,7.8,0.7735847563738968,11,3,4.0,3.0,1.3795513331023006,5
47,165,13,94.7,262,10,6.2,0.0643368099844152,9,10,0.0,5.0,1.306249543096802,5
18,66,12,101.9,153,3,11.6,0.26953439462925566,44,8,4.0,5.0,-0.10052097998745142,3
32,105,13,127.3,260,14,7.6,0.8077559257014696,27,18,1.0,5.0,1.3102352196219236,5
15,42,10,70.6,320,6,11.9,-0.40817595129821843,35,29,2.0,3.0,-0.010063451895559307,3
16,56,14,126.4,340,4,6.6,-0.7561444269779592,24,8,2.0,3.0,-0.8541604238028515,5
8,2,5,102.4,546,14,8.6,-1.1246752311394632,46,13,1.0,4.0,-0.014742289555484761,5
19,78,5,49.0,543,1,1.4,-0.12189244079176072,48,30,3.0,3.0,1.5978970905654886,3
9,80,1,49.6,571,2,6.6,1.6536215918147439,7,12,2.0,3.0,-0.4160825866068682,5
46,108,4,69.1,350,15,1.8,1.2703970607399606,35,25,3.0,4.0,0.17085160428822493,4
1,171,6,94.9,312,15,11.4,0.6681245373646105,54,24,3.0,4.0,-0.06274369814064591,4
44,40,11,147.8,265,2,8.8,0.5180991381647947,22,28,5.0,3.0,-1.1839318336857456,3
41,114,0,52.5,218,9,1.4,-0.15637675228033512,11,14,0.0,3.0,0.5803365446735527,5
46,15,5,85.5,207,3,10.4,-0.975825341637121,5,12,1.0,4.0,-1.4757526714381333,3
0,160,9,46.4,223,4,9.4,0.2527693116887799,17,24,2.0,4.0,-1.464488802997572,4
1,131,7,81.2,371,2,5.1,0.10499160940129576,53,8,2.0,3.0,0.8657456419290054,3
33,33,3,117.2,299,8,8.7,0.6335138145704887,16,13,3.0,4.0,-0.7475868993267717,3
0,160,5,109.0,276,0,5.9,0.8738837576272473,46,23,0.0,3.0,-0.8886451902593391,3
40,141,8,123.2,593,8,11.2,0.6808842867471334,20,35,0.0,4.0,-0.7158747774094991,4
38,128,0,85.2,240,7,4.7,-1.526200251879633,30,9,4.0,3.0,-1.2832271662463857,4
35,14,0,50.2,305,12,0.8,1.38352738672692,35,35,3.0,5.0,-1.7173193269172473,4
15,42,9,66.8,151,13,10.0,-0.004688380608914735,12,39,0.0,4.0,-1.4300040365410842,5
24,84,9,137.9,260,10,3.9,0.4156251697913452,25,19,5.0,5.0,-0.7760065058537263,3
34,87,3,77.1,366,11,5.0,1.4816421853309996,24,33,0.0,5.0,-0.10225388282446085,4
7,9,11,116.7,595,2,6.4,-1.699860524672753,15,34,0.0,5.0,1.0681486932917066,4
11,139,13,76.3,222,0,10.3,0.7005097862384717,41,18,0.0,3.0,0.4354658674995645,4
38,129,11,148.0,597,2,6.5,-0.49271336757773176,38,24,0.0,4.0,0.8075201066054887,5
33,34,0,94.7,138,1,7.8,0.0219950834421391,26,39,0.0,4.0,-1.5204615646329764,5
32,107,1,70.6,103,11,5.3,-1.6884107773812769,54,19,5.0,5.0,-1.167295966450455,5
33,34,6,29.4,112,13,5.0,-0.04672966384280127,30,7,3.0,3.0,-1.3364272833425752,4
12,119,0,108.8,178,4,9.4,0.23251464177257217,49,25,0.0,5.0,-1.6819681090422551,5
6,140,3,68.7,186,12,8.1,-1.6608880346166814,49,11,3.0,4.0,-0.4401699360412992,3
32,107,10,119.3,230,14,7.1,-0.6521777662020215,18,6,4.0,5.0,-0.7593706386184358,3
46,108,2,137.1,136,9,9.5,-1.122468805498121,19,16,5.0,4.0,0.45972650721769653,5
46,109,9,98.9,185,7,11.6,1.1980961433932966,46,30,1.0,5.0,1.638966887802612,3
50,37,4,52.1,593,8,4.7,0.8200106070823772,35,26,3.0,3.0,1.417501905232807,3
27,99,4,118.6,576,12,6.0,-0.38828925949747367,18,33,4.0,5.0,0.2547241015994812,5
25,39,5,148.1,367,13,7.9,1.0945205495557522,11,38,1.0,3.0,1.157393189397692,4
10,49,4,118.0,239,15,8.1,-0.5905635105489648,2,12,1.0,4.0,-0.801306887274064,3
2,177,10,52.9,231,15,7.1,-0.9475470171421091,54,6,3.0,3.0,-1.6010415465539147,3
9,7,9,88.6,555,0,11.0,0.08609138756027677,36,26,3.0,4.0,0.5300823624002793,4
46,111,5,71.2,473,6,9.3,1.1986635512168258,6,22,1.0,3.0,-0.6732453676190673,4
25,46,3,103.1,282,2,9.6,0.6001299741048626,27,7,1.0,4.0,-1.1047381740344147,4
34,87,14,120.6,268,15,11.7,-0.4558832316793688,23,39,2.0,3.0,-1.2087123442549803,4
26,93,3,29.0,261,2,3.5,0.4932676863230921,40,3,3.0,5.0,1.1563534476954864,3
8,2,4,47.2,419,9,3.3,-0.47933887828467125,39,34,3.0,3.0,-0.7420416102483415,5
10,49,6,111.6,115,3,1.5,0.3958648892961469,22,26,2.0,5.0,1.0104430288192927,3
44,40,1,80.2,241,6,7.1,-0.30507800748505876,30,6,2.0,4.0,1.4960024037493342,4
15,58,9,32.2,575,6,8.1,0.9289179873552599,18,11,1.0,5.0,1.5277145256666067,3
2,177,6,125.3,461,15,11.6,-0.6626300763428786,43,25,0.0,3.0,-1.1778666737562127,5
27,96,10,124.2,446,13,11.5,0.2461529208676192,54,13,3.0,4.0,-1.370565469231661,3
7,154,1,63.1,384,13,5.7,1.4123809115232,9,13,3.0,3.0,1.372619721754263,3
35,62,11,130.4,488,9,11.0,-1.179241912203123,29,16,3.0,3.0,1.2397060741556398,4
22,35,3,121.2,548,9,2.7,0.7209356020546557,3,25,3.0,4.0,1.442109125518341,4
28,159,1,36.0,484,0,3.4,0.7095903316869421,41,10,2.0,4.0,-0.22580985510323304,3
48,152,9,25.9,222,1,1.1,-0.28499852401284004,33,18,4.0,5.0,-0.852774101533244,3
40,141,11,78.9,205,0,3.5,0.2895030517514058,8,28,4.0,3.0,1.6186919246096017,4
43,5,9,102.0,549,7,11.9,-0.2069121248602448,51,35,3.0,5.0,-0.38679652866140884,5
17,117,1,111.1,196,2,4.6,0.723307401390241,3,39,3.0,3.0,0.509807399207269,3
35,62,10,57.6,214,5,3.5,1.5859026513787342,35,4,0.0,3.0,0.5536498409836075,5
51,121,12,39.2,497,5,5.5,1.6814900897027305,7,28,5.0,4.0,-0.5593936512275478,5
41,114,1,123.6,251,8,12.0,-0.161321800931579,29,15,5.0,5.0,-1.1971018952470172,4
40,81,9,37.6,542,8,10.3,-0.23099001524353688,9,4,0.0,3.0,1.493576339777521,3
41,114,6,135.2,164,7,5.3,1.111941355067468,1,1,4.0,5.0,-0.6094745432171204,4
14,67,7,138.0,263,9,0.9,1.0668491724935383,13,6,0.0,4.0,-0.48314592639913306,3
49,72,4,126.0,464,13,4.9,-0.24129802024107577,38,7,2.0,4.0,-0.8785943538046844,5
16,55,14,56.1,271,12,8.6,1.5236834685648857,19,39,3.0,4.0,1.3771252691304874,3
38,126,10,49.2,159,12,4.8,1.0436939691966254,41,38,5.0,4.0,0.34518162969137334,3
24,83,13,23.9,105,9,8.2,1.6508904726722946,53,0,1.0,5.0,0.4938646931067822,5
28,10,13,36.5,197,7,11.2,0.28253715387312717,50,27,5.0,5.0,0.4862399206239408,5
13,47,12,76.0,117,10,8.0,-0.5900569994959163,49,6,3.0,4.0,0.29371441543219334,3
21,61,0,87.7,401,7,3.0,1.142937234021457,32,1,2.0,4.0,1.2403992352904436,5
34,87,10,75.0,181,1,2.8,-0.8182268085159417,46,36,5.0,5.0,0.6815380703549032,4
38,127,11,130.1,504,0,10.9,0.930530164416416,44,35,5.0,5.0,-1.1548190660239872,3
21,135,14,92.6,239,6,9.4,0.17474987012268434,24,31,2.0,5.0,-1.0908749513383393,3
51,157,10,118.0,407,12,0.6,-1.7001254689158862,41,11,4.0,3.0,0.10326839364485726,5
27,97,13,54.8,198,4,3.8,1.1576300951038767,36,18,5.0,3.0,0.15664180102474762,4
9,80,2,87.4,521,13,9.8,0.2985720527884108,44,23,1.0,3.0,0.5867482851704876,5
45,145,0,37.8,425,3,2.3,1.5616492859411661,11,39,3.0,3.0,-0.9226100858647239,5
44,40,14,88.1,197,10,9.4,-1.5707028036379624,37,25,4.0,5.0,0.05405395307378952,5
1,171,4,132.1,176,5,3.3,-1.475598498933797,50,31,2.0,4.0,-1.0875824359480213,4
51,54,1,131.9,362,1,2.9,-0.7608565671278871,29,9,0.0,5.0,0.48034805097810873,4
16,55,6,65.7,370,10,2.2,0.7585051575073829,29,12,1.0,3.0,0.9099346642727458,3
47,89,0,83.6,230,1,11.0,-0.3182042919316114,15,28,2.0,4.0,-1.0955537889982647,5
36,167,1,85.5,395,12,4.1,1.5905810241251255,26,2,5.0,3.0,0.9217184035644099,5
25,41,3,140.6,163,8,0.7,0.36992921449777,51,13,1.0,4.0,-0.9621202705485389,4
52,164,5,73.9,220,3,9.8,-0.12152215379400497,14,31,1.0,5.0,0.18662102010501072,4
0,160,1,117.3,586,6,2.4,1.582049415441839,37,17,0.0,3.0,-1.6169842526544016,4
49,75,12,132.8,109,2,9.1,0.5383422636695371,29,7,1.0,4.0,-1.2267345337598785,5
30,101,13,24.0,211,8,11.4,0.7995316869734526,34,29,5.0,5.0,-1.485283637041685,4
52,162,10,82.7,424,2,9.1,0.7180549827837281,54,36,0.0,5.0,-0.34745963426129484,3
36,169,11,71.3,505,3,7.9,-0.20133617412241128,12,22,2.0,5.0,-0.16463838495680025,3
49,73,14,49.4,415,2,2.0,-1.3055014087395014,46,26,1.0,4.0,0.15646851074104667,3
31,27,8,87.8,549,9,2.6,-1.4036563241734235,11,29,0.0,5.0,-0.4611380603691133,5
5,125,10,90.5,358,11,2.5,0.9651296314093588,46,7,5.0,5.0,-0.36860104887280987,4
32,105,6,78.1,343,6,10.6,0.2463428264362266,52,3,1.0,5.0,-1.4589435139191418,3
41,114,13,130.8,464,15,7.3,-0.7456121717877034,39,19,4.0,5.0,1.4649834429668656,5
48,152,7,73.9,570,3,10.5,1.2628282559728967,38,9,5.0,3.0,-1.4017577202978306,3
9,7,11,49.9,423,7,11.6,-1.5704098641970257,43,25,3.0,4.0,-0.6519306627238513,5
48,153,0,128.0,249,15,8.3,0.22543849476479835,12,22,5.0,3.0,-1.6533752122315994,3
23,136,8,23.9,480,0,2.5,1.080203747676821,24,14,3.0,3.0,1.0047244494571614,4
21,155,6,132.7,492,6,7.0,-0.37251757316360357,54,37,0.0,4.0,1.154620544858477,5
17,117,11,105.7,347,11,10.6,0.7466825257255715,27,34,5.0,5.0,-0.6423996971202994,3
12,119,13,96.2,179,7,1.2,0.5106172050940084,18,33,1.0,4.0,0.3500337576349998,5
15,42,10,77.8,228,2,5.0,1.1355462131909617,36,27,2.0,3.0,-0.06794240665167418,5
16,53,13,53.4,340,15,1.4,1.3518723218782513,16,23,0.0,5.0,1.5043203373669796,5
7,144,9,71.1,462,13,7.4,-0.0261935988971221,24,25,5.0,3.0,-0.12304871686857399,3
3,17,3,105.3,225,6,3.0,-0.5431682178876693,31,13,4.0,4.0,0.08178039846594036,5
15,42,10,46.9,473,5,6.0,0.1909564921585171,21,30,1.0,5.0,-0.0793795653759364,4
33,30,7,108.2,581,3,2.6,-0.4371466518708735,18,9,4.0,3.0,-1.1594979036839126,5
51,52,12,71.3,252,0,3.1,1.2550712772989447,44,16,5.0,4.0,-0.5327069475376027,3
2,178,5,70.7,464,1,9.6,-1.5629365894348386,45,6,0.0,5.0,-1.4539180956918143,4
27,97,5,116.3,286,4,10.5,0.6328439500952038,0,3,2.0,5.0,-0.8422033942274865,5
41,114,10,80.9,131,7,4.6,0.04062401161371875,27,18,1.0,4.0,1.6892210700758854,5
22,35,7,91.4,598,15,0.6,0.5255891523236067,29,3,5.0,3.0,0.4519284444511541,5
11,139,1,54.0,110,8,1.2,-0.2443041849866903,30,27,2.0,3.0,-0.9998975523953444,5
4,94,6,42.5,420,9,1.2,0.29554857142559793,6,14,3.0,4.0,0.13896619208725147,5
4,94,5,110.1,285,2,8.4,-0.6301022539874189,8,11,3.0,3.0,-0.9293684069290606,5
35,62,14,140.7,508,12,4.6,-1.2515745766813167,41,19,3.0,3.0,0.22283868939850776,5
16,53,10,142.6,310,11,10.3,-0.021688680933000148,48,25,2.0,5.0,-0.3755326602208476,3
8,179,3,143.4,471,6,6.6,-1.5792116121086042,30,22,5.0,4.0,-1.6237425737187383,5
44,44,13,104.6,263,5,1.8,0.1971073545873317,42,38,3.0,4.0,-0.3285709933378921,4
52,161,5,78.0,515,13,4.8,1.1254999777234032,6,7,2.0,4.0,0.7534535380907945,4
47,89,9,146.6,201,15,7.1,1.2312808427611432,9,39,1.0,3.0,0.1897402452116277,3
39,102,6,46.9,553,15,3.3,1.6687811357306563,3,12,0.0,3.0,-1.7467786751464076,4
17,117,4,101.2,542,13,2.4,-1.4859876034218809,49,16,1.0,3.0,1.4798864073651465,5
8,2,14,34.9,385,3,5.5,-0.7171168123571401,52,2,2.0,5.0,1.224456529189957,4
25,41,3,117.2,449,9,10.9,1.2710141095327905,7,5,5.0,4.0,-0.2701721677306744,5
4,13,0,76.6,532,7,2.6,-0.09076408971620512,0,22,1.0,3.0,-0.5067134049824613,5
47,89,10,68.0,562,3,9.5,1.428120273504967,21,38,4.0,5.0,1.2852814187689878,3
49,76,1,97.3,427,5,11.1,-0.6282880497256167,53,12,5.0,4.0,1.3571968865048791,4
30,101,7,93.7,392,12,3.7,1.4561858922187272,11,14,5.0,3.0,-1.003883228920466,3
14,67,0,138.3,496,13,4.4,-1.0491130175537977,6,8,2.0,5.0,1.3071159945153066,3
11,138,3,44.2,460,1,7.3,1.4238681781519396,26,26,5.0,5.0,1.3656881104062253,3
35,62,5,80.5,580,13,3.3,0.28707641646135906,0,1,5.0,4.0,0.41623064600875986,4
34,3,14,149.4,357,7,11.2,1.631166268462926,6,30,2.0,3.0,0.7505076032678785,5
49,75,11,142.9,558,5,8.4,-1.6896913412230867,7,9,1.0,4.0,-0.9300615680638644,4
25,39,6,70.2,108,7,7.6,0.573567726374196,39,4,0.0,3.0,1.5476429082922152,5
35,62,11,56.1,426,7,6.9,0.7327651604833462,27,38,0.0,4.0,-1.7282366147904067,4
37,6,7,91.6,101,9,2.8,-0.3921069963691122,43,22,0.0,4.0,-1.5800734222261008,4
36,167,13,123.7,536,6,5.2,-0.3106302921793878,32,6,4.0,3.0,1.3700203674987488,4
48,149,10,132.5,366,7,3.1,0.22187127162196082,37,38,0.0,5.0,-0.7999205650044564,4
19,77,13,82.3,101,13,8.4,0.21216068991776152,50,29,1.0,5.0,1.0807988840018754,3
52,161,10,41.0,374,10,5.4,0.5597049084761452,44,34,2.0,4.0,0.7801402417807397,3
36,168,13,125.4,263,14,6.0,0.5327995031146672,49,37,1.0,5.0,1.2587680053627437,5
14,67,2,90.3,263,7,6.6,-1.2254989258939208,36,26,2.0,3.0,1.2201242720974335,3
13,18,4,123.1,143,9,1.2,-0.13224402594258172,46,24,0.0,3.0,-1.0938208861612553,4
35,62,13,64.6,287,10,11.6,-1.4399346372037356,42,7,0.0,4.0,-1.5131833727175368,3
7,154,3,59.1,585,2,2.0,-0.09538531762584189,13,28,0.0,5.0,-0.021327320336120587,5
38,128,2,65.3,456,6,11.1,-0.9691590212363721,42,34,1.0,3.0,-0.040389251543224286,4
41,114,4,88.1,213,12,4.5,0.9602013221547395,33,7,5.0,5.0,0.5420393919756443,4
43,5,14,24.6,120,6,3.5,-1.0160711802778366,12,38,5.0,5.0,1.3549441128167667,5
10,49,2,41.5,261,1,4.0,0.6314522712930385,1,5,0.0,4.0,-0.5720438419377166,3
28,159,3,145.9,554,10,11.7,1.5728606411358805,28,10,0.0,4.0,0.38729116863070245,5
