Manufacturer,Battery_Type,Battery_Capacity_kWh,Range_km,Charging_Type,Charge_Time_hr,Price_USD,Color,Country_of_Manufacture,Warranty_Years
0,2,52.0,433,7,10.4,1.0920278225100657,17,16,4
30,2,99.7,437,2,10.1,1.405812718619908,0,26,4
46,6,43.0,142,10,9.8,-0.8612401311952226,37,14,4
0,3,133.4,425,11,5.2,-0.8294598094821531,51,5,3
46,10,74.6,316,2,11.2,0.013891195203649748,54,31,5
41,14,73.5,508,6,5.3,-0.3566090855538672,23,15,5
8,3,79.1,238,7,9.2,-0.5350634638183197,41,3,3
6,4,103.4,317,1,9.6,0.874349863240167,50,25,5
1,5,91.3,326,9,11.6,-0.9789241502847461,14,33,5
46,14,138.7,582,9,2.7,1.1110530126051983,48,11,4
1,0,31.0,117,9,5.7,-1.2854080719735241,4,25,5
47,5,40.7,290,12,10.2,0.47844899115569856,3,9,4
29,14,114.9,385,15,2.2,-0.39940652773874347,18,28,4
48,6,21.8,526,4,2.5,-1.4041022270662782,30,9,5
33,10,21.6,379,10,5.7,0.5115277705483493,3,32,4
40,14,66.9,309,5,0.6,-0.13940877630835338,22,12,3
34,14,80.0,197,6,8.0,-1.1547899828883486,21,10,5
33,11,35.6,511,0,4.1,1.444033090269003,33,25,3
17,6,59.8,308,6,11.8,-1.2481799424898883,14,24,3
13,5,138.5,238,3,2.1,0.7877993902113586,24,11,4
14,2,43.7,428,9,4.1,-0.971288676541469,20,22,3
44,12,127.5,283,9,1.8,-1.6209870852684976,54,10,3
10,0,72.6,487,11,8.9,1.0294193044195434,48,31,3
42,4,138.0,356,0,4.1,-0.8529518209835717,19,2,3
11,6,100.6,390,2,1.5,-0.7076391391542569,3,34,5
40,8,62.4,217,0,6.7,0.016493305547972,4,19,4
41,11,39.2,538,5,2.4,1.7066283342791286,31,26,3
42,4,22.7,380,10,3.4,-0.7391022781623117,12,34,5
11,13,52.8,307,5,0.8,1.5579614236985144,41,36,3
6,2,89.2,495,14,9.0,0.3902358342655726,1,37,4
17,5,25.3,111,0,8.4,-0.8868118684221497,34,10,5
19,2,98.5,430,9,8.5,-0.6073739053044425,9,28,5
46,5,62.1,222,0,5.2,-1.6455215571252502,38,13,4
52,7,27.0,129,2,3.6,0.48092815351791346,2,17,5
50,0,119.7,595,5,2.2,1.3354010442095725,9,18,3
6,2,146.2,310,11,2.3,1.4734808636454693,49,1,3
23,3,35.1,314,3,7.7,0.9738953030351079,38,4,3
6,5,27.2,318,13,0.8,-1.4540629765654927,28,3,3
49,9,28.9,145,2,0.8,1.3830788863414853,30,0,5
8,9,114.3,596,11,8.0,1.3463131105370432,7,14,5
19,4,67.6,468,4,11.6,-0.6787128845657437,41,32,5
31,8,33.2,447,2,10.0,0.5647962825427143,32,34,4
43,1,36.9,139,14,10.7,-0.33362012178205763,30,19,5
31,5,67.0,118,13,11.7,-1.3723285433898014,19,24,4
47,4,59.9,314,10,6.8,1.532087800111765,9,36,3
12,8,42.4,596,10,8.1,-0.7920169539452594,11,36,5
19,5,20.3,442,13,3.2,-0.9688712767805947,45,16,5
25,8,74.6,111,10,5.2,1.250509503108355,2,4,4
26,13,124.3,195,12,10.4,-1.3390434076422049,13,30,3
22,4,46.3,131,4,1.7,-0.2021797819902525,37,16,3
45,5,33.9,453,15,9.1,0.2929790740436658,47,38,4
44,8,148.8,469,0,1.6,0.49496067426450674,41,1,3
42,5,63.9,184,1,0.8,1.4460233468056538,28,29,4
4,10,34.6,312,1,5.4,0.16425022789481825,19,5,5
0,10,83.8,161,4,6.1,1.151215731483362,44,19,4
23,7,113.1,287,9,5.9,1.6110735089175225,44,37,4
39,9,96.1,504,10,7.4,0.8946426297142106,28,4,5
44,9,100.6,160,12,7.1,1.6535413581550586,51,32,3
33,10,140.6,211,4,4.7,1.6420514940337396,37,29,5
29,11,57.5,537,11,6.3,-0.9860378166297831,53,24,4
50,13,67.9,136,10,6.0,-0.4861495038287388,10,38,5
14,6,91.5,147,5,4.2,1.0912454000229919,46,25,5
48,12,81.4,382,7,4.2,0.8998376148736825,34,17,3
50,10,85.9,274,9,3.5,-0.4457942818893879,16,18,3
30,8,116.0,289,0,5.4,-0.14727167495750082,9,18,4
20,8,54.3,433,15,6.6,0.4714210420657931,14,22,5
34,6,126.8,530,11,6.3,-0.6261052901277784,47,23,4
13,3,87.1,253,6,5.7,-0.26490432141600295,20,37,4
42,0,72.1,313,2,4.6,-1.31508933107188,26,39,4
25,14,108.3,190,6,8.5,0.9526662847912122,33,3,4
26,7,30.9,563,7,7.4,-0.19300139765461208,18,37,5
17,0,80.2,463,7,4.5,-1.1993973001807272,41,6,3
17,7,128.8,333,4,2.6,0.696361301978347,32,32,4
4,13,75.0,129,11,2.3,1.308934326483783,51,5,3
22,4,47.0,538,8,2.7,1.3624351697588906,39,14,3
44,10,127.7,131,13,6.8,1.258060125427361,7,1,3
15,2,21.4,116,11,7.2,-1.0266005493652262,48,1,3
11,9,147.3,568,5,6.7,1.568205068602133,44,34,4
22,5,36.5,458,8,11.9,-0.041016045998242046,30,36,4
35,4,36.3,320,13,5.7,0.4875751370294577,37,21,4
18,14,68.6,331,5,6.3,0.142108335314289,25,37,3
29,7,139.9,389,8,7.3,-1.1747430550550202,33,6,4
29,5,42.5,180,9,11.5,-0.8929592675275247,32,37,5
10,1,146.5,158,12,11.9,-0.7668466736270448,6,18,5
48,5,118.2,225,4,10.6,-0.7292234366610026,17,34,3
12,11,128.1,503,0,9.2,-1.436009537305468,27,30,5
49,11,51.6,354,10,2.8,-0.08304058983550357,25,16,5
35,13,93.6,561,14,4.4,1.6654583655006008,54,16,3
17,7,72.1,583,13,10.3,-0.8001306549334947,38,32,3
43,9,35.7,514,12,0.8,0.22851940957465183,35,27,5
22,7,49.9,269,9,0.6,-1.4234676886893562,15,17,5
15,10,102.9,233,14,7.5,-1.3099999772773174,23,31,5
10,8,34.2,192,5,4.0,0.13033303561948603,8,18,3
21,13,66.5,416,6,2.4,-0.13101512334207993,30,7,4
36,11,146.4,264,13,8.7,-0.09445628111315625,13,23,3
3,1,121.4,547,7,9.0,-1.4717259261076971,27,34,5
39,0,102.6,186,11,5.6,0.164062631208504,31,16,3
38,6,94.1,189,5,9.6,0.3476666828174266,42,14,4
37,12,75.9,194,3,6.0,-0.7621351106976905,44,11,3
38,3,100.5,168,8,3.9,-0.14344701143898284,21,16,3
6,4,61.6,243,10,1.8,0.623357041363148,48,30,5
12,14,62.3,337,8,2.8,-0.28205296742741953,7,39,3
46,6,56.8,147,13,3.9,1.5016694303413374,12,10,4
39,2,136.3,367,9,6.0,-0.29395294676605005,46,18,5
7,8,29.0,267,7,1.7,0.15716484535787184,2,36,5
39,6,92.8,327,11,3.6,-0.8235095312025513,33,26,4
11,14,118.9,105,8,4.6,-0.7331069766779946,30,0,3
47,11,45.7,322,0,1.2,-1.7074576132479073,53,15,5
47,9,114.4,220,7,9.5,0.3404678764378319,50,18,3
45,2,73.4,148,11,3.1,0.00031034955564370365,26,31,4
16,6,136.5,534,14,2.0,1.2874553717316595,46,2,5
3,14,24.4,130,2,5.7,1.4525303543281787,35,28,5
23,6,146.9,286,13,9.2,-0.265618054654857,36,18,3
42,10,103.8,440,4,0.8,-0.34822928588135266,23,5,5
16,14,22.1,362,14,6.3,0.006813893754729155,36,33,4
8,9,46.6,448,8,8.5,0.6528374277020047,41,35,3
32,14,37.9,524,1,8.5,-1.5460849234083718,42,38,3
24,11,129.1,490,3,5.1,-1.185287431877315,45,37,5
11,10,35.6,178,13,8.6,1.5954709482116216,33,33,4
5,6,42.3,400,11,2.3,-1.03502248613959,23,16,4
45,6,66.6,389,13,5.7,1.6928194865046793,22,23,4
18,11,144.6,239,12,7.0,0.026080362049490564,33,25,4
40,10,85.3,574,5,4.9,-0.443977480135006,42,25,3
22,1,52.8,495,2,10.9,0.515860965391922,21,20,3
4,2,58.8,328,6,2.8,0.027977686073844512,30,18,5
24,1,120.2,526,11,10.2,-0.6194161695143849,2,11,3
16,6,31.5,314,5,5.4,0.30213032901236225,34,15,4
49,4,88.9,530,5,3.3,-1.3335606780269558,3,23,4
42,9,101.9,194,0,4.3,0.0582581001272595,37,26,4
31,9,97.6,399,3,11.3,-1.208315935258394,14,1,4
5,5,99.3,432,14,0.5,1.4310161891210857,11,3,4
12,6,85.2,140,14,9.6,0.948206967252379,4,11,3
20,10,149.8,227,9,3.7,0.7176038849057143,48,32,4
4,9,56.9,137,2,4.8,-0.6742651114383763,37,26,3
4,11,41.6,310,2,0.6,-0.305279168854845,40,1,5
21,0,115.8,505,12,3.0,0.8533505787844348,39,22,5
39,4,59.1,226,0,6.5,-1.5801187142395052,10,31,5
19,9,21.3,102,3,3.8,-1.5772975486876253,24,1,5
16,1,57.0,579,3,3.0,-1.339926843729602,15,29,3
7,3,76.5,267,10,3.9,0.8214435571555317,24,17,3
25,12,128.1,115,15,11.9,-0.26664839337815216,10,10,5
5,1,68.1,373,2,10.6,-1.4543331157937853,24,0,4
11,11,118.5,433,11,10.3,-1.726022181325567,17,24,4
32,1,72.6,106,6,6.2,-0.03197042239445496,42,21,3
8,11,145.6,175,7,10.1,0.828120844747173,27,15,3
26,8,58.2,258,0,10.2,-0.7566948067945768,22,37,3
35,13,140.0,553,5,8.5,-0.12004995272186769,38,6,4
19,2,41.6,375,9,1.4,-0.5313568419070367,31,31,3
12,7,30.3,477,1,4.2,1.1431343548472304,18,25,4
2,1,81.5,125,11,0.6,-0.8979334658177193,50,37,3
4,11,43.2,511,5,8.3,0.2890735996448897,13,21,5
51,7,116.7,437,14,6.6,-1.7062119712507806,13,12,5
52,7,50.8,469,13,2.0,-1.5571291732471222,31,15,3
8,4,85.7,594,15,11.9,-1.6019226441743821,35,18,5
5,0,147.3,543,12,1.4,-1.057723416845336,41,32,4
23,11,124.0,223,8,8.1,-1.363374697857165,42,34,3
34,14,137.6,447,5,6.0,1.5476684264358813,51,25,5
26,8,28.3,299,3,10.0,0.23272042090694472,52,3,3
24,12,111.4,395,10,11.1,-0.4910893574948234,53,17,4
5,4,48.1,298,10,1.1,1.4650797068117434,3,34,3
49,0,103.3,431,13,3.6,-1.7215660384998865,30,16,3
2,2,23.7,286,2,0.8,-0.8409187923028016,35,8,4
50,2,127.2,596,10,1.0,0.4093017184111212,30,39,5
41,2,96.8,170,6,4.2,0.8383575630039125,22,7,3
0,14,70.6,422,9,6.6,-0.7678386271822172,50,7,5
3,10,100.1,126,7,8.5,-0.43365331296141546,17,14,3
15,10,132.3,178,13,10.9,-0.3428490129178592,20,8,3
44,10,50.0,471,3,5.4,1.052379695772976,38,39,3
18,5,51.9,267,11,5.6,-0.8303351644815242,12,13,5
6,12,113.9,163,3,9.2,1.4799012880820028,16,28,5
42,9,135.1,383,12,2.7,-0.6331996195836105,22,26,5
6,5,149.2,455,15,10.2,1.025800420035398,21,27,3
4,10,51.4,197,2,8.4,0.3415016784845666,0,33,4
7,0,37.3,222,8,9.9,1.4880934910682038,47,13,3
14,7,89.5,273,2,1.0,-0.924017197693141,32,11,5
26,3,56.3,170,4,11.6,-0.036209818894870655,40,15,4
5,12,129.6,453,7,2.0,-0.40207530705927885,7,12,3
20,7,128.2,503,11,11.8,-1.010096081513584,9,23,4
15,5,46.5,138,13,10.7,0.003923173123769576,44,34,3
42,4,50.9,508,6,4.4,-0.6646370722761549,43,35,5
17,7,27.0,559,15,3.6,0.5897980144535327,5,22,4
11,1,40.8,531,6,3.3,-0.34723704371589337,10,35,4
40,14,78.2,261,15,7.9,-1.0259523306614389,26,33,5
9,8,30.1,406,13,0.9,0.8138588788227027,38,12,3
5,6,48.1,167,12,11.7,-0.8583476789025432,1,10,5
1,14,57.5,577,7,3.1,-1.6929263739260045,23,6,3
5,7,139.0,580,15,4.0,1.1138453171284144,16,21,5
35,11,138.2,165,4,5.7,0.4774564603799528,42,22,4
25,7,30.0,474,4,8.5,-0.8647274092886614,42,0,4
34,9,109.3,419,0,7.0,1.010184006035739,31,27,3
51,1,90.6,393,2,5.3,-0.4187439941640178,20,37,5
27,12,84.9,574,10,4.2,0.8537393368405353,49,26,3
33,3,122.3,312,2,3.8,-1.5502160910512983,40,14,4
1,14,81.4,251,5,2.2,1.1876804867588417,31,8,4
5,7,28.3,110,12,5.2,-1.591457346570626,43,24,3
39,7,26.3,413,12,0.8,0.3588491769834767,4,6,5
17,1,129.8,520,15,2.1,-0.8047489967402651,9,38,4
41,5,66.0,494,10,9.1,-0.044871590817430015,19,37,5
34,1,101.6,380,6,2.1,1.653708463511022,53,21,3
12,3,56.4,530,5,5.9,1.1750529208875986,9,18,5
52,14,67.5,585,1,8.0,-1.518340239333352,5,25,5
8,1,98.8,502,10,8.5,1.042050622224513,4,10,3
36,9,113.1,487,0,2.4,-0.2947607669583477,0,7,4
51,5,105.4,428,3,4.8,1.650712688735726,26,36,4
11,14,91.3,528,5,11.2,1.4641264270349803,17,17,5
34,5,81.3,523,6,0.9,1.0648063888847195,46,39,3
32,8,80.6,328,7,8.6,-1.5048067257723543,6,19,5
14,7,47.3,363,3,4.6,-1.5248916928400194,8,15,3
51,3,54.3,362,14,5.2,0.06935112510445186,9,11,3
20,1,63.4,145,1,2.3,0.21463321424338344,6,27,3
5,1,83.5,568,10,5.0,0.8842760368284843,22,18,5
23,3,98.9,218,12,3.7,0.6973085209390906,24,39,3
24,10,86.4,311,12,12.0,-1.0877963201026588,49,19,5
42,12,64.2,121,7,5.6,1.3852223949403413,49,17,5
47,6,25.8,288,4,1.7,-1.4848975223692518,40,24,5
48,5,72.1,327,1,4.2,0.84835069417873,37,27,5
2,2,146.6,511,0,4.6,0.025209047594132405,18,14,4
40,1,22.8,321,4,11.3,0.37423556858468576,0,33,4
3,14,138.3,442,2,8.1,-0.9405617823746258,19,34,3
37,6,103.5,520,12,3.1,-0.7100273892761808,1,0,5
52,10,138.3,253,11,9.6,1.182585649368833,12,31,5
30,10,54.8,577,1,5.4,-0.21869435120192682,36,37,5
1,5,122.4,253,0,8.2,-0.4103872833144339,3,16,3
36,8,113.5,164,10,3.8,0.4565446248410721,17,8,5
34,13,92.5,196,13,4.8,-0.15730261407986773,22,13,4
36,6,42.6,586,6,2.0,1.1911423671470567,20,17,3
40,3,48.7,315,15,4.6,0.814816776364052,54,22,4
20,4,100.2,208,12,9.4,-0.5355592962907629,47,24,3
23,10,117.7,294,4,1.3,0.27518624987247453,46,4,5
8,11,83.2,324,10,10.3,-0.8394786269724813,21,24,3
39,13,114.7,206,0,9.5,1.4554975566850972,18,38,3
45,5,28.6,573,9,3.7,0.7831123591563681,23,36,3
20,10,88.4,338,7,3.0,-1.2851913256482594,23,37,4
22,7,88.7,291,6,1.2,0.7549610231874765,30,22,3
18,10,89.5,187,1,11.4,-1.6981265540706358,10,38,5
25,6,36.8,489,14,10.1,-0.34132111006040156,28,37,5
1,11,111.9,200,5,5.1,-1.566479857923885,31,30,5
34,11,57.5,148,1,3.8,-1.2180395044254921,13,14,5
13,1,72.2,557,12,2.9,0.8141904920420492,9,17,3
21,2,42.9,290,10,2.1,-1.653972066317991,24,9,3
50,5,103.4,286,8,6.4,1.5593877357350765,34,33,4
49,11,85.1,252,11,7.5,-0.26633784870973054,53,23,5
10,9,117.5,425,15,7.7,1.2532741010440542,17,25,3
12,12,109.5,296,10,4.8,-0.5977129645695448,41,6,3
14,6,33.7,342,9,3.0,-0.34903191108849096,27,0,5
41,5,93.0,457,13,2.0,0.4456989388795277,33,28,4
21,13,64.0,141,8,7.9,1.2409504418046404,23,14,3
32,3,62.7,483,13,3.3,0.2516171794245238,48,10,5
4,13,74.0,281,12,8.2,-0.017337880861942424,54,34,3
34,10,37.0,130,15,8.4,0.9348073688643811,33,37,5
34,7,55.8,206,1,2.0,-1.325113054937081,11,34,3
41,7,95.2,525,8,5.0,0.6837709668340801,49,34,5
0,5,71.4,393,0,6.3,0.5535932970463132,24,5,4
19,2,23.3,449,12,3.0,-0.9850576960963627,34,18,3
51,14,55.4,399,6,9.3,-1.4677405066595224,14,2,5
10,6,89.4,151,11,1.0,0.20174734216560014,10,31,4
4,13,149.2,565,3,1.7,-1.7132275100983607,11,16,3
45,11,88.9,525,13,10.3,1.4571253187017315,13,27,3
30,1,120.1,232,7,4.0,-0.8449333613899268,9,30,5
32,1,142.1,402,1,2.9,0.1331507378479264,3,36,3
42,14,108.6,574,5,12.0,-0.6983588753874335,47,37,3
49,10,130.6,253,7,2.1,-0.07106845792521371,23,6,4
33,5,98.7,222,3,0.9,0.45734205506305076,25,9,3
38,12,56.9,124,3,8.7,-1.463940086405082,36,33,4
1,6,125.8,272,8,12.0,-1.1415075602767255,42,26,5
10,14,90.6,460,0,6.5,1.4192775429326863,49,39,3
34,14,148.8,458,7,5.5,-0.5445422914623497,24,34,4
0,11,70.7,168,9,5.2,-1.6596553800824534,1,37,3
50,3,104.3,592,13,10.4,-0.8465132140989797,6,35,4
29,6,148.5,511,1,6.1,0.10805376454251757,53,22,3
50,11,43.5,384,2,3.8,0.10719255144719188,0,12,4
7,13,25.1,484,0,5.7,1.030111969107473,14,0,4
26,0,38.9,492,2,11.1,-1.7228076399530003,5,7,3
4,5,23.8,574,5,10.3,-1.667138467594386,25,10,3
48,0,105.3,247,15,6.9,1.020877594376225,11,17,3
34,8,64.8,567,5,8.2,-0.9619544426510446,28,16,4
38,14,21.8,516,7,6.9,1.5679242507932354,8,0,3
11,1,74.5,593,13,7.0,-1.580177013517406,25,4,3
40,12,74.6,223,12,5.7,-0.8025587332749745,7,18,4
32,6,96.4,382,6,2.1,-0.987557061178642,2,35,4
47,8,128.9,540,8,4.2,1.2860711967969471,53,27,3
45,6,30.4,463,2,4.0,0.7447774092234786,36,3,4
30,11,128.4,388,10,0.7,-0.7880751146503667,51,19,5
48,14,57.8,192,12,10.3,-0.6335828940442648,30,17,5
52,0,134.6,416,3,5.6,-1.4057299890829127,11,21,5
35,12,109.0,402,8,10.8,-0.4247747947135912,15,22,3
20,11,85.0,254,9,0.6,-1.2255852203696254,48,10,4
14,14,83.3,409,6,0.5,0.4884271145956112,32,16,5
9,13,86.8,288,9,11.7,-0.6787936954460023,52,19,4
40,7,50.5,592,10,8.0,-0.12598233716369805,6,27,3
15,14,58.4,487,9,2.8,0.3781243035868373,54,36,3
12,10,104.3,488,13,1.3,-1.6575343830859557,29,21,5
1,11,37.2,135,1,5.0,0.41893870449222825,45,19,4
38,5,108.9,163,9,7.2,-1.5013053057748702,20,13,3
28,6,130.0,410,11,2.7,-1.6106421381542693,39,3,5
13,5,38.6,323,9,7.4,0.4199967498030404,41,13,3
28,10,73.7,391,3,10.6,-0.5689269745803374,15,29,4
10,7,75.6,249,8,5.5,1.249218837906513,14,0,4
50,1,67.5,300,7,11.2,-0.4128156502662004,0,14,4
5,7,67.8,161,5,4.0,0.41689765254512906,38,37,5
37,1,107.4,543,13,9.3,0.8505735706064104,48,26,5
35,2,134.1,543,2,1.3,0.24391763419761317,25,39,3
30,3,147.9,453,5,3.8,-0.5548601092096342,8,28,4
34,2,99.4,168,3,3.9,0.17455621262035093,50,32,5
43,13,113.3,302,15,5.1,0.7783632768897508,53,34,3
46,11,134.8,522,2,0.8,1.5378856921600217,3,29,3
8,1,78.7,395,10,0.8,0.986646682719318,35,27,4
46,2,52.9,569,11,10.7,1.2870016763610657,22,17,5
2,11,54.0,289,3,10.9,1.4733988983240642,51,30,3
17,7,109.8,462,6,6.7,-1.5803547974539747,26,35,3
30,5,28.3,307,10,10.8,-0.5720327098748417,45,33,5
42,10,61.6,358,6,2.8,0.41340373641509764,53,10,4
5,6,24.7,592,6,2.3,-0.14722434287049233,24,10,4
43,13,33.9,364,10,5.4,1.017295652108769,5,5,4
21,5,40.8,133,15,10.5,0.7422523578256884,2,20,3
21,12,77.2,176,9,3.3,1.5472609087111495,17,16,3
6,12,92.7,134,7,6.7,-0.8222433978750733,5,39,3
13,11,137.1,336,8,6.0,-0.41854456445595134,27,38,5
9,12,36.4,365,9,11.3,-0.2723216057825823,17,37,5
17,2,79.4,524,12,6.9,0.7270394210067482,35,22,5
30,11,110.1,346,10,2.8,0.9528763930798841,3,37,5
47,6,107.8,350,4,10.7,1.590402374357697,49,22,3
44,2,81.7,292,9,8.7,-0.24449928554045697,33,34,5
44,1,50.5,247,0,0.7,0.380598559574179,51,32,3
35,5,144.4,193,2,10.1,0.2575195483965436,46,31,4
32,4,119.1,271,15,9.6,0.282761692676131,21,20,5
13,4,85.5,168,10,4.5,0.2310776511554051,15,31,4
30,10,136.3,407,8,1.7,0.22634819438827933,0,28,4
0,2,128.1,515,2,0.8,-1.030099083259844,8,17,4
51,6,131.6,403,8,11.9,-0.02437910602503335,20,7,3
29,4,31.2,441,10,9.6,-0.6423413504128479,27,11,4
16,0,103.8,471,4,11.9,-0.6401294411760594,48,33,3
2,14,26.8,520,12,1.3,-0.2137977890788378,34,37,5
16,7,143.7,133,7,6.8,1.5177181825503787,46,23,5
15,13,51.5,313,10,2.5,1.4237403237949584,2,35,5
1,6,121.4,557,0,9.3,1.1834347408321204,49,2,5
23,8,116.4,104,13,6.2,-1.0469495948451644,7,9,3
32,5,81.7,308,9,7.9,0.8740349894174455,54,34,4
51,3,90.6,590,4,5.2,-0.9313282734742377,30,29,5
31,11,97.0,194,13,5.5,-0.21211461388716912,50,35,3
51,11,91.5,428,5,5.8,0.2621075861232173,17,12,4
13,14,128.7,294,11,0.8,1.1550369316784406,28,0,5
30,13,136.0,499,10,4.3,0.16047953449990174,31,28,4
10,3,77.4,431,1,10.2,-0.6813375065124236,5,18,3
18,7,103.0,367,14,7.0,1.3295503364788606,49,1,5
26,13,115.0,176,7,7.8,-1.5283348135596027,19,34,5
16,11,41.1,535,4,5.2,-1.0191821105575003,34,38,5
26,8,54.0,188,10,8.0,-0.28269281643289446,18,28,3
43,0,121.6,147,0,4.0,1.5271104271084177,22,0,5
28,2,59.5,581,9,3.0,-0.605364311878587,40,25,4
27,7,133.4,359,4,9.5,0.19555694012751593,41,2,4
28,9,127.9,365,7,3.3,-1.64785179657956,24,1,3
31,3,48.4,524,0,4.0,1.2681591765773745,52,39,5
48,8,27.7,469,6,7.4,0.09320649695674679,13,1,3
11,10,49.5,478,15,10.9,1.1755805004915716,27,12,5
34,11,63.6,279,1,4.6,0.5939075363249616,23,37,4
42,0,28.4,565,14,7.4,0.923597168110814,45,2,3
10,11,51.1,280,5,3.7,1.2600887671321348,13,4,3
10,7,26.6,286,15,3.1,-1.0828440561942487,12,4,5
5,14,50.2,148,3,6.0,1.3741700640135646,25,4,4
49,3,129.9,312,14,2.8,-0.21762620453108222,1,10,4
40,6,134.8,188,13,0.8,-0.8573825661040281,34,35,4
11,14,128.2,223,5,9.6,-0.9358865843413878,43,15,4
7,1,96.7,173,2,11.0,0.6885073502480853,48,19,3
5,3,144.4,257,9,10.3,-1.4360591782747696,11,32,4
7,11,122.1,221,1,3.3,-1.2903811158225718,51,0,4
21,2,53.6,558,3,6.5,0.7001065976680393,42,24,5
16,14,82.9,160,1,4.2,-0.33628514916886665,45,16,4
10,5,131.4,360,1,10.2,-1.2601116689600487,43,36,3
22,14,137.0,502,7,5.6,0.603651019601838,5,22,4
46,6,65.0,404,3,4.8,-1.0687901782864442,18,25,5
10,10,92.1,117,4,9.1,-0.6768048819607848,49,30,3
16,4,98.6,468,4,3.6,0.6225145879364535,47,4,5
27,13,135.5,525,2,5.6,-1.5011024127433643,46,12,4
31,13,50.6,436,8,4.7,-0.9318186223512346,44,38,5
20,9,129.3,221,3,8.0,0.6799007028902734,17,13,4
17,4,23.0,166,3,3.5,0.7348209315550641,33,30,4
48,2,89.3,410,7,1.7,-0.9988489386433274,53,29,5
45,0,67.2,410,15,2.1,-0.37982720589326685,36,13,4
15,8,35.1,486,13,9.1,1.182233544819136,17,16,5
50,12,84.3,334,1,2.7,1.1808828486776728,26,22,5
33,6,122.4,553,10,2.5,-0.2799622745110187,52,33,3
44,2,107.2,291,8,3.9,-0.9639640360769003,22,34,4
34,12,69.0,600,10,7.3,1.3759606022318627,2,33,5
50,14,139.7,216,10,8.9,0.6407010765386181,21,4,3
32,10,141.6,296,7,7.4,-0.779038726575752,44,31,3
29,11,86.8,243,15,1.9,-1.0823565934201183,21,27,4
37,14,114.8,528,0,10.1,-0.09709389052273479,11,16,4
20,3,131.0,504,7,11.9,-0.5165652761065872,39,10,3
28,8,109.0,590,7,5.2,-0.9068546983879655,48,8,4
5,13,74.4,256,13,3.0,1.4156566382765337,19,6,5
21,3,147.1,185,6,1.8,-1.0317854331646659,37,37,3
33,9,139.7,510,12,1.4,0.3768824135234365,26,20,3
38,11,98.2,483,11,4.8,0.9400349669862431,19,2,5
23,10,130.6,475,4,7.4,-1.215529749372894,38,20,5
36,3,134.5,134,0,10.1,1.255617905181836,32,10,5
29,14,97.8,283,0,1.6,-1.0292652881417488,33,38,3
46,9,87.8,477,7,9.4,0.40404237315772923,42,16,4
49,0,114.8,387,8,8.6,-0.1530684125646113,16,8,3
14,0,75.7,114,15,8.5,-1.3301770110264195,24,2,5
31,7,100.2,550,12,9.8,-1.536913177109324,45,3,5
22,6,41.9,489,0,2.3,1.6629165747061856,2,21,4
15,7,136.3,146,1,8.2,0.03343703825587631,24,6,4
22,12,45.0,376,3,10.8,-0.13036344131485278,38,24,5
5,1,29.9,561,3,0.8,-1.0579248668254086,1,12,5
39,9,112.4,321,13,7.4,0.9360273245459972,29,4,5
5,14,108.0,527,12,9.5,-0.6911251471631555,4,32,4
24,8,59.0,364,12,11.5,-0.8580209720580697,0,0,5
7,8,125.1,515,11,2.5,-0.8866450516764733,28,23,4
47,1,128.3,395,9,2.4,0.879750050313438,28,29,3
11,1,144.8,245,7,2.9,0.33192674361508673,50,22,3
46,8,96.5,240,2,6.8,1.5392418718969312,15,25,5
52,14,90.1,396,0,5.8,-0.33426689743441157,54,1,3
19,10,138.1,141,5,11.6,-1.0050785916803942,26,31,4
12,7,62.4,434,7,1.4,0.7718782037490102,5,11,3
30,14,135.4,322,7,0.7,1.6322840561030727,4,12,3
28,4,37.6,464,0,10.9,1.005421936306223,5,6,3
45,12,27.2,541,12,6.7,1.2682483571559453,8,39,3
25,14,51.8,483,13,10.4,1.2574399019213773,24,13,3
35,10,91.4,293,7,1.5,1.043891667242972,42,33,5
28,3,68.9,343,6,10.8,-0.4080071142805358,48,32,5
30,14,53.6,360,10,9.1,0.7398753635049434,14,10,5
24,7,129.5,561,6,5.7,-0.9879420673010161,34,19,3
33,10,90.0,456,6,6.4,1.3736566263136365,28,15,5
30,1,85.3,271,2,7.3,1.189105932964544,7,1,4
24,4,54.5,176,5,11.5,-0.0868626558614415,47,4,3
41,2,121.0,130,6,9.6,0.4788062906905557,44,28,5
27,7,57.8,234,7,3.3,1.6557861689645237,10,20,5
49,4,102.1,568,5,10.4,-1.6218052954311142,47,11,4
21,13,30.2,452,10,10.1,1.6918999741314522,21,38,4
51,6,114.9,340,14,5.4,-1.427200285526437,42,14,4
51,0,39.1,414,5,9.0,0.716615683284268,51,34,4
9,7,50.1,473,8,7.1,-1.1053660485222794,5,7,4
39,6,27.1,134,4,10.6,0.0929378007798875,1,18,3
18,12,41.8,333,11,10.4,1.11697240958413,53,8,5
50,5,129.0,142,13,5.3,1.4565766705468344,8,22,5
44,11,66.2,291,4,3.6,1.5223979983482037,48,12,4
0,10,91.5,267,7,10.6,1.0446489806351087,3,28,5
33,8,87.4,554,1,4.8,-0.5539149105208969,43,23,4
29,0,113.1,121,6,11.9,1.577260216345379,40,31,3
22,10,116.8,223,6,10.2,0.7979714597638912,54,23,3
19,13,45.6,142,7,10.7,-0.5151372324083053,31,30,3
15,13,107.3,151,6,7.6,1.3261072157592768,48,0,5
9,7,124.0,266,11,1.9,0.18446535820175686,32,15,4
